ID,Translation-Batak
K31016,http://btkword-rdf.com/B10550
K31035,http://btkword-rdf.com/B160
K31035,http://btkword-rdf.com/B613
K31085,http://btkword-rdf.com/B5100
K31104,http://btkword-rdf.com/B4787
K31104,http://btkword-rdf.com/B10937
K31104,http://btkword-rdf.com/B10938
K31117,http://btkword-rdf.com/B4685
K31117,http://btkword-rdf.com/B5110
K31121,http://btkword-rdf.com/B8070
K31124,http://btkword-rdf.com/B4801
K31133,http://btkword-rdf.com/B4161
K31133,http://btkword-rdf.com/B8552
K31133,http://btkword-rdf.com/B9360
K31140,http://btkword-rdf.com/B2623
K31140,http://btkword-rdf.com/B4826
K31140,http://btkword-rdf.com/B4906
K31142,http://btkword-rdf.com/B6428
K31145,http://btkword-rdf.com/B8179
K31145,http://btkword-rdf.com/B10561
K31151,http://btkword-rdf.com/B1032
K31151,http://btkword-rdf.com/B4912
K31156,http://btkword-rdf.com/B4705
K31156,http://btkword-rdf.com/B4912
K31187,http://btkword-rdf.com/B5134
K31190,http://btkword-rdf.com/B9377
K31203,http://btkword-rdf.com/B4734
K31203,http://btkword-rdf.com/B6869
K31293,http://btkword-rdf.com/B3649
K31293,http://btkword-rdf.com/B9943
K31334,http://btkword-rdf.com/B10389
K31349,http://btkword-rdf.com/B510
K31349,http://btkword-rdf.com/B4772
K31355,http://btkword-rdf.com/B5019
K31355,http://btkword-rdf.com/B5330
K31390,http://btkword-rdf.com/B4806
K31395,http://btkword-rdf.com/B4976
K31398,http://btkword-rdf.com/B4172
K31398,http://btkword-rdf.com/B7459
K31416,http://btkword-rdf.com/B1273
K31416,http://btkword-rdf.com/B10601
K31416,http://btkword-rdf.com/B10903
K31477,http://btkword-rdf.com/B9497
K31482,http://btkword-rdf.com/B1104
K31482,http://btkword-rdf.com/B4703
K31482,http://btkword-rdf.com/B5294
K31482,http://btkword-rdf.com/B5386
K31483,http://btkword-rdf.com/B6120
K31504,http://btkword-rdf.com/B5365
K31504,http://btkword-rdf.com/B7965
K31514,http://btkword-rdf.com/B4731
K31534,http://btkword-rdf.com/B187
K31534,http://btkword-rdf.com/B188
K31551,http://btkword-rdf.com/B1583
K31551,http://btkword-rdf.com/B4844
K31560,http://btkword-rdf.com/B6712
K31572,http://btkword-rdf.com/B2568
K31572,http://btkword-rdf.com/B5099
K31572,http://btkword-rdf.com/B5212
K31592,http://btkword-rdf.com/B8789
K31624,http://btkword-rdf.com/B2939
K31624,http://btkword-rdf.com/B3169
K31689,http://btkword-rdf.com/B4021
K31689,http://btkword-rdf.com/B5128
K31696,http://btkword-rdf.com/B4873
K31706,http://btkword-rdf.com/B5140
K31711,http://btkword-rdf.com/B173
K31711,http://btkword-rdf.com/B6189
K31731,http://btkword-rdf.com/B7294
K31731,http://btkword-rdf.com/B9859
K31737,http://btkword-rdf.com/B2996
K31748,http://btkword-rdf.com/B8015
K31787,http://btkword-rdf.com/B5378
K31787,http://btkword-rdf.com/B5938
K31801,http://btkword-rdf.com/B5071
K31801,http://btkword-rdf.com/B6278
K31801,http://btkword-rdf.com/B7923
K31814,http://btkword-rdf.com/B1104
K31814,http://btkword-rdf.com/B1252
K31814,http://btkword-rdf.com/B1596
K31814,http://btkword-rdf.com/B3580
K31814,http://btkword-rdf.com/B5386
K31826,http://btkword-rdf.com/B1936
K31826,http://btkword-rdf.com/B7663
K31828,http://btkword-rdf.com/B356
K31828,http://btkword-rdf.com/B1796
K31828,http://btkword-rdf.com/B5074
K31839,http://btkword-rdf.com/B4680
K31873,http://btkword-rdf.com/B5254
K31873,http://btkword-rdf.com/B7669
K31927,http://btkword-rdf.com/B8392
K31947,http://btkword-rdf.com/B5020
K31951,http://btkword-rdf.com/B3168
K31951,http://btkword-rdf.com/B3270
K31951,http://btkword-rdf.com/B3321
K31953,http://btkword-rdf.com/B2698
K31995,http://btkword-rdf.com/B2522
K31995,http://btkword-rdf.com/B3399
K31995,http://btkword-rdf.com/B5097
K31995,http://btkword-rdf.com/B5335
K31995,http://btkword-rdf.com/B5336
K32003,http://btkword-rdf.com/B4904
K32033,http://btkword-rdf.com/B3948
K32033,http://btkword-rdf.com/B7696
K32033,http://btkword-rdf.com/B8275
K32041,http://btkword-rdf.com/B2339
K32041,http://btkword-rdf.com/B4940
K32070,http://btkword-rdf.com/B5113
K32071,http://btkword-rdf.com/B4699
K32073,http://btkword-rdf.com/B8031
K32076,http://btkword-rdf.com/B8031
K32079,http://btkword-rdf.com/B2339
K32079,http://btkword-rdf.com/B5335
K32079,http://btkword-rdf.com/B5336
K32100,http://btkword-rdf.com/B3551
K32100,http://btkword-rdf.com/B5142
K32100,http://btkword-rdf.com/B8419
K32126,http://btkword-rdf.com/B1795
K32126,http://btkword-rdf.com/B2390
K32126,http://btkword-rdf.com/B4733
K32126,http://btkword-rdf.com/B5137
K32126,http://btkword-rdf.com/B5263
K32134,http://btkword-rdf.com/B3722
K32137,http://btkword-rdf.com/B5116
K32148,http://btkword-rdf.com/B2287
K32148,http://btkword-rdf.com/B4630
K32148,http://btkword-rdf.com/B4712
K32148,http://btkword-rdf.com/B4916
K32154,http://btkword-rdf.com/B7996
K32165,http://btkword-rdf.com/B1738
K32165,http://btkword-rdf.com/B2043
K32165,http://btkword-rdf.com/B8054
K32165,http://btkword-rdf.com/B10298
K32236,http://btkword-rdf.com/B4152
K32236,http://btkword-rdf.com/B4912
K32239,http://btkword-rdf.com/B1455
K32247,http://btkword-rdf.com/B4757
K32247,http://btkword-rdf.com/B5160
K32247,http://btkword-rdf.com/B8478
K32261,http://btkword-rdf.com/B2132
K32277,http://btkword-rdf.com/B3965
K32277,http://btkword-rdf.com/B6706
K32277,http://btkword-rdf.com/B7428
K32277,http://btkword-rdf.com/B7734
K32277,http://btkword-rdf.com/B7961
K32277,http://btkword-rdf.com/B8049
K32277,http://btkword-rdf.com/B9178
K32277,http://btkword-rdf.com/B9930
K32277,http://btkword-rdf.com/B10300
K32284,http://btkword-rdf.com/B5093
K32284,http://btkword-rdf.com/B5157
K32357,http://btkword-rdf.com/B4630
K32364,http://btkword-rdf.com/B3964
K32380,http://btkword-rdf.com/B1116
K32380,http://btkword-rdf.com/B3229
K32380,http://btkword-rdf.com/B5020
K32380,http://btkword-rdf.com/B5154
K32380,http://btkword-rdf.com/B5181
K32380,http://btkword-rdf.com/B5212
K32380,http://btkword-rdf.com/B5381
K32380,http://btkword-rdf.com/B7893
K32380,http://btkword-rdf.com/B9829
K32380,http://btkword-rdf.com/B9965
K32380,http://btkword-rdf.com/B10812
K32410,http://btkword-rdf.com/B3755
K32418,http://btkword-rdf.com/B7567
K32474,http://btkword-rdf.com/B3399
K32474,http://btkword-rdf.com/B5335
K32474,http://btkword-rdf.com/B5336
K32476,http://btkword-rdf.com/B5198
K32494,http://btkword-rdf.com/B3399
K32494,http://btkword-rdf.com/B5335
K32494,http://btkword-rdf.com/B5336
K32546,http://btkword-rdf.com/B1297
K32546,http://btkword-rdf.com/B5191
K32546,http://btkword-rdf.com/B8552
K32546,http://btkword-rdf.com/B9360
K32556,http://btkword-rdf.com/B9449
K32576,http://btkword-rdf.com/B3417
K32576,http://btkword-rdf.com/B8077
K32579,http://btkword-rdf.com/B9972
K32606,http://btkword-rdf.com/B4749
K32606,http://btkword-rdf.com/B4953
K32606,http://btkword-rdf.com/B4955
K32606,http://btkword-rdf.com/B5386
K32615,http://btkword-rdf.com/B1886
K32615,http://btkword-rdf.com/B6910
K32652,http://btkword-rdf.com/B4978
K32652,http://btkword-rdf.com/B10130
K32673,http://btkword-rdf.com/B1060
K32673,http://btkword-rdf.com/B2142
K32673,http://btkword-rdf.com/B3886
K32673,http://btkword-rdf.com/B5925
K32673,http://btkword-rdf.com/B10329
K32679,http://btkword-rdf.com/B4892
K32695,http://btkword-rdf.com/B4979
K32706,http://btkword-rdf.com/B160
K32710,http://btkword-rdf.com/B4985
K32777,http://btkword-rdf.com/B540
K32803,http://btkword-rdf.com/B2715
K32803,http://btkword-rdf.com/B3354
K32803,http://btkword-rdf.com/B3410
K32803,http://btkword-rdf.com/B3451
K32803,http://btkword-rdf.com/B9127
K32820,http://btkword-rdf.com/B263
K32854,http://btkword-rdf.com/B4211
K32854,http://btkword-rdf.com/B5104
K32877,http://btkword-rdf.com/B4988
K32877,http://btkword-rdf.com/B5036
K32919,http://btkword-rdf.com/B5047
K32921,http://btkword-rdf.com/B4072
K32925,http://btkword-rdf.com/B5131
K32925,http://btkword-rdf.com/B9488
K32953,http://btkword-rdf.com/B2208
K32953,http://btkword-rdf.com/B8896
K32980,http://btkword-rdf.com/B9364
K32999,http://btkword-rdf.com/B3921
K32999,http://btkword-rdf.com/B10264
K33013,http://btkword-rdf.com/B8322
K33013,http://btkword-rdf.com/B10478
K33031,http://btkword-rdf.com/B8897
K33099,http://btkword-rdf.com/B5898
K33102,http://btkword-rdf.com/B54
K33102,http://btkword-rdf.com/B5249
K33108,http://btkword-rdf.com/B400
K33108,http://btkword-rdf.com/B568
K33108,http://btkword-rdf.com/B4088
K33108,http://btkword-rdf.com/B5259
K33108,http://btkword-rdf.com/B10293
K33125,http://btkword-rdf.com/B400
K33125,http://btkword-rdf.com/B568
K33133,http://btkword-rdf.com/B2751
K33143,http://btkword-rdf.com/B1104
K33143,http://btkword-rdf.com/B4703
K33143,http://btkword-rdf.com/B5254
K33143,http://btkword-rdf.com/B5272
K33153,http://btkword-rdf.com/B10438
K33156,http://btkword-rdf.com/B5281
K33163,http://btkword-rdf.com/B10298
K33204,http://btkword-rdf.com/B9420
K33220,http://btkword-rdf.com/B5335
K33220,http://btkword-rdf.com/B5336
K33229,http://btkword-rdf.com/B2122
K33229,http://btkword-rdf.com/B8324
K33231,http://btkword-rdf.com/B5134
K33231,http://btkword-rdf.com/B9587
K33241,http://btkword-rdf.com/B1104
K33241,http://btkword-rdf.com/B1269
K33241,http://btkword-rdf.com/B4703
K33241,http://btkword-rdf.com/B7002
K33247,http://btkword-rdf.com/B5072
K33247,http://btkword-rdf.com/B5221
K33247,http://btkword-rdf.com/B10649
K33266,http://btkword-rdf.com/B5225
K33275,http://btkword-rdf.com/B3921
K33275,http://btkword-rdf.com/B10264
K33278,http://btkword-rdf.com/B9256
K33283,http://btkword-rdf.com/B10390
K33293,http://btkword-rdf.com/B565
K33293,http://btkword-rdf.com/B1481
K33293,http://btkword-rdf.com/B5229
K33301,http://btkword-rdf.com/B8277
K33302,http://btkword-rdf.com/B2734
K33304,http://btkword-rdf.com/B10318
K33328,http://btkword-rdf.com/B9779
K33334,http://btkword-rdf.com/B9443
K33345,http://btkword-rdf.com/B5260
K33349,http://btkword-rdf.com/B1620
K33349,http://btkword-rdf.com/B2384
K33349,http://btkword-rdf.com/B10015
K33357,http://btkword-rdf.com/B5002
K33362,http://btkword-rdf.com/B4722
K33362,http://btkword-rdf.com/B4733
K33362,http://btkword-rdf.com/B5137
K33365,http://btkword-rdf.com/B4948
K33365,http://btkword-rdf.com/B8530
K33365,http://btkword-rdf.com/B10229
K33373,http://btkword-rdf.com/B4042
K33373,http://btkword-rdf.com/B8404
K33383,http://btkword-rdf.com/B3814
K33383,http://btkword-rdf.com/B4940
K33402,http://btkword-rdf.com/B5110
K33402,http://btkword-rdf.com/B5289
K33402,http://btkword-rdf.com/B9053
K33427,http://btkword-rdf.com/B7459
K33427,http://btkword-rdf.com/B10256
K33432,http://btkword-rdf.com/B2950
K33442,http://btkword-rdf.com/B2077
K33451,http://btkword-rdf.com/B8724
K33457,http://btkword-rdf.com/B5318
K33480,http://btkword-rdf.com/B5688
K33480,http://btkword-rdf.com/B7833
K33524,http://btkword-rdf.com/B3949
K33524,http://btkword-rdf.com/B5071
K33524,http://btkword-rdf.com/B9981
K33591,http://btkword-rdf.com/B551
K33591,http://btkword-rdf.com/B4773
K33603,http://btkword-rdf.com/B1282
K33603,http://btkword-rdf.com/B10659
K33644,http://btkword-rdf.com/B10736
K33668,http://btkword-rdf.com/B5323
K33674,http://btkword-rdf.com/B5800
K33701,http://btkword-rdf.com/B5921
K33754,http://btkword-rdf.com/B5351
K33754,http://btkword-rdf.com/B10290
K33777,http://btkword-rdf.com/B600
K33777,http://btkword-rdf.com/B4067
K33783,http://btkword-rdf.com/B7077
K33785,http://btkword-rdf.com/B163
K33785,http://btkword-rdf.com/B2782
K33785,http://btkword-rdf.com/B5531
K33785,http://btkword-rdf.com/B6934
K33785,http://btkword-rdf.com/B10639
K33834,http://btkword-rdf.com/B6619
K33834,http://btkword-rdf.com/B9223
K33852,http://btkword-rdf.com/B4474
K33855,http://btkword-rdf.com/B9892
K33859,http://btkword-rdf.com/B2107
K33890,http://btkword-rdf.com/B1575
K33892,http://btkword-rdf.com/B4879
K33893,http://btkword-rdf.com/B4695
K33893,http://btkword-rdf.com/B4737
K33897,http://btkword-rdf.com/B6120
K33897,http://btkword-rdf.com/B8945
K33905,http://btkword-rdf.com/B2093
K33906,http://btkword-rdf.com/B155
K33963,http://btkword-rdf.com/B1245
K33963,http://btkword-rdf.com/B4833
K33963,http://btkword-rdf.com/B8223
K33963,http://btkword-rdf.com/B8695
K33963,http://btkword-rdf.com/B9776
K33985,http://btkword-rdf.com/B782
K34011,http://btkword-rdf.com/B1237
K34011,http://btkword-rdf.com/B1397
K34032,http://btkword-rdf.com/B9467
K34038,http://btkword-rdf.com/B74
K34038,http://btkword-rdf.com/B5196
K34059,http://btkword-rdf.com/B5372
K34075,http://btkword-rdf.com/B3923
K34075,http://btkword-rdf.com/B5342
K34085,http://btkword-rdf.com/B5939
K34088,http://btkword-rdf.com/B1680
K34116,http://btkword-rdf.com/B10690
K34117,http://btkword-rdf.com/B912
K34117,http://btkword-rdf.com/B1260
K34117,http://btkword-rdf.com/B2632
K34117,http://btkword-rdf.com/B6928
K34117,http://btkword-rdf.com/B9952
K34117,http://btkword-rdf.com/B9953
K34119,http://btkword-rdf.com/B8170
K34122,http://btkword-rdf.com/B1869
K34174,http://btkword-rdf.com/B5204
K34196,http://btkword-rdf.com/B1875
K34196,http://btkword-rdf.com/B5794
K34228,http://btkword-rdf.com/B10808
K34235,http://btkword-rdf.com/B4133
K34235,http://btkword-rdf.com/B4492
K34235,http://btkword-rdf.com/B5650
K34237,http://btkword-rdf.com/B5482
K34256,http://btkword-rdf.com/B6368
K34260,http://btkword-rdf.com/B5560
K34268,http://btkword-rdf.com/B5570
K34286,http://btkword-rdf.com/B5614
K34322,http://btkword-rdf.com/B519
K34322,http://btkword-rdf.com/B5609
K34322,http://btkword-rdf.com/B6848
K34322,http://btkword-rdf.com/B9491
K34322,http://btkword-rdf.com/B10517
K34322,http://btkword-rdf.com/B10957
K34350,http://btkword-rdf.com/B2683
K34350,http://btkword-rdf.com/B3674
K34350,http://btkword-rdf.com/B6659
K34350,http://btkword-rdf.com/B9930
K34383,http://btkword-rdf.com/B2998
K34383,http://btkword-rdf.com/B5648
K34407,http://btkword-rdf.com/B6544
K34409,http://btkword-rdf.com/B5739
K34411,http://btkword-rdf.com/B4647
K34411,http://btkword-rdf.com/B6183
K34411,http://btkword-rdf.com/B6850
K34411,http://btkword-rdf.com/B8410
K34411,http://btkword-rdf.com/B8965
K34432,http://btkword-rdf.com/B5776
K34451,http://btkword-rdf.com/B1078
K34512,http://btkword-rdf.com/B10531
K34524,http://btkword-rdf.com/B10326
K34570,http://btkword-rdf.com/B5127
K34605,http://btkword-rdf.com/B2025
K34605,http://btkword-rdf.com/B5682
K34605,http://btkword-rdf.com/B6186
K34605,http://btkword-rdf.com/B6300
K34605,http://btkword-rdf.com/B10510
K34657,http://btkword-rdf.com/B5897
K34657,http://btkword-rdf.com/B6624
K34693,http://btkword-rdf.com/B5898
K34693,http://btkword-rdf.com/B5898
K34693,http://btkword-rdf.com/B9085
K34695,http://btkword-rdf.com/B3578
K34695,http://btkword-rdf.com/B6117
K34695,http://btkword-rdf.com/B7007
K34699,http://btkword-rdf.com/B1857
K34773,http://btkword-rdf.com/B2551
K34773,http://btkword-rdf.com/B8873
K34773,http://btkword-rdf.com/B9830
K34789,http://btkword-rdf.com/B4739
K34789,http://btkword-rdf.com/B5893
K34789,http://btkword-rdf.com/B9952
K34789,http://btkword-rdf.com/B9953
K34789,http://btkword-rdf.com/B10569
K34838,http://btkword-rdf.com/B4056
K34838,http://btkword-rdf.com/B5907
K34838,http://btkword-rdf.com/B6063
K34838,http://btkword-rdf.com/B10602
K34902,http://btkword-rdf.com/B4667
K34902,http://btkword-rdf.com/B4823
K34902,http://btkword-rdf.com/B6222
K34902,http://btkword-rdf.com/B6569
K34902,http://btkword-rdf.com/B7813
K34926,http://btkword-rdf.com/B1540
K35054,http://btkword-rdf.com/B5930
K35084,http://btkword-rdf.com/B1835
K35084,http://btkword-rdf.com/B3370
K35084,http://btkword-rdf.com/B3382
K35151,http://btkword-rdf.com/B5550
K35194,http://btkword-rdf.com/B4812
K35296,http://btkword-rdf.com/B7978
K35301,http://btkword-rdf.com/B7641
K35322,http://btkword-rdf.com/B4360
K35356,http://btkword-rdf.com/B8014
K35377,http://btkword-rdf.com/B5386
K35393,http://btkword-rdf.com/B9621
K35454,http://btkword-rdf.com/B2126
K35454,http://btkword-rdf.com/B3817
K35515,http://btkword-rdf.com/B9017
K35516,http://btkword-rdf.com/B7321
K35589,http://btkword-rdf.com/B4282
K35589,http://btkword-rdf.com/B8979
K35618,http://btkword-rdf.com/B5425
K35636,http://btkword-rdf.com/B5447
K35636,http://btkword-rdf.com/B5986
K35696,http://btkword-rdf.com/B914
K35714,http://btkword-rdf.com/B5447
K35749,http://btkword-rdf.com/B5541
K35753,http://btkword-rdf.com/B8466
K35782,http://btkword-rdf.com/B1287
K35782,http://btkword-rdf.com/B6473
K35801,http://btkword-rdf.com/B2787
K35820,http://btkword-rdf.com/B5734
K35844,http://btkword-rdf.com/B721
K35847,http://btkword-rdf.com/B5605
K36014,http://btkword-rdf.com/B1647
K36034,http://btkword-rdf.com/B5447
K36039,http://btkword-rdf.com/B5610
K36044,http://btkword-rdf.com/B4827
K36044,http://btkword-rdf.com/B9775
K36076,http://btkword-rdf.com/B9158
K36144,http://btkword-rdf.com/B7001
K36245,http://btkword-rdf.com/B5548
K36262,http://btkword-rdf.com/B5721
K36272,http://btkword-rdf.com/B5745
K36328,http://btkword-rdf.com/B5589
K36328,http://btkword-rdf.com/B5716
K36350,http://btkword-rdf.com/B5712
K36401,http://btkword-rdf.com/B5407
K36444,http://btkword-rdf.com/B5564
K36493,http://btkword-rdf.com/B5730
K36524,http://btkword-rdf.com/B2337
K36613,http://btkword-rdf.com/B5502
K36649,http://btkword-rdf.com/B10290
K36683,http://btkword-rdf.com/B5548
K36683,http://btkword-rdf.com/B9617
K36701,http://btkword-rdf.com/B5610
K36703,http://btkword-rdf.com/B5490
K36717,http://btkword-rdf.com/B5843
K36721,http://btkword-rdf.com/B5633
K36772,http://btkword-rdf.com/B5407
K36794,http://btkword-rdf.com/B6023
K36856,http://btkword-rdf.com/B5557
K36884,http://btkword-rdf.com/B9888
K36884,http://btkword-rdf.com/B9889
K36914,http://btkword-rdf.com/B5435
K36952,http://btkword-rdf.com/B5434
K36968,http://btkword-rdf.com/B5646
K36990,http://btkword-rdf.com/B1490
K37093,http://btkword-rdf.com/B2023
K37115,http://btkword-rdf.com/B8094
K37226,http://btkword-rdf.com/B5764
K37249,http://btkword-rdf.com/B5550
K37257,http://btkword-rdf.com/B10754
K37260,http://btkword-rdf.com/B5550
K37269,http://btkword-rdf.com/B3999
K37273,http://btkword-rdf.com/B9269
K37284,http://btkword-rdf.com/B5600
K37284,http://btkword-rdf.com/B5657
K37284,http://btkword-rdf.com/B9534
K37285,http://btkword-rdf.com/B10177
K37288,http://btkword-rdf.com/B2426
K37518,http://btkword-rdf.com/B7903
K37768,http://btkword-rdf.com/B8181
K37834,http://btkword-rdf.com/B1257
K37956,http://btkword-rdf.com/B8181
K38026,http://btkword-rdf.com/B5445
K38088,http://btkword-rdf.com/B4439
K38112,http://btkword-rdf.com/B6839
K38161,http://btkword-rdf.com/B5846
K38184,http://btkword-rdf.com/B6062
K38210,http://btkword-rdf.com/B7637
K38210,http://btkword-rdf.com/B7637
K38257,http://btkword-rdf.com/B9534
K38289,http://btkword-rdf.com/B4648
K38289,http://btkword-rdf.com/B5448
K38327,http://btkword-rdf.com/B3565
K38540,http://btkword-rdf.com/B6049
K38540,http://btkword-rdf.com/B6585
K38677,http://btkword-rdf.com/B6107
K38718,http://btkword-rdf.com/B6250
K38821,http://btkword-rdf.com/B3148
K38885,http://btkword-rdf.com/B9388
K38885,http://btkword-rdf.com/B9459
K38885,http://btkword-rdf.com/B9479
K38957,http://btkword-rdf.com/B1761
K39024,http://btkword-rdf.com/B2168
K39105,http://btkword-rdf.com/B2051
K39105,http://btkword-rdf.com/B2714
K39105,http://btkword-rdf.com/B5887
K39105,http://btkword-rdf.com/B7641
K39119,http://btkword-rdf.com/B5765
K39143,http://btkword-rdf.com/B6229
K39146,http://btkword-rdf.com/B2861
K39146,http://btkword-rdf.com/B2882
K39165,http://btkword-rdf.com/B7001
K39194,http://btkword-rdf.com/B9621
K39235,http://btkword-rdf.com/B2932
K39235,http://btkword-rdf.com/B3509
K39381,http://btkword-rdf.com/B9363
K39415,http://btkword-rdf.com/B9138
K39437,http://btkword-rdf.com/B5447
K39495,http://btkword-rdf.com/B5657
K39505,http://btkword-rdf.com/B5489
K39592,http://btkword-rdf.com/B9427
K39673,http://btkword-rdf.com/B5490
K39710,http://btkword-rdf.com/B5785
K39718,http://btkword-rdf.com/B5450
K39752,http://btkword-rdf.com/B2126
K39752,http://btkword-rdf.com/B5425
K39752,http://btkword-rdf.com/B5605
K39752,http://btkword-rdf.com/B5758
K39785,http://btkword-rdf.com/B4886
K39785,http://btkword-rdf.com/B6139
K39785,http://btkword-rdf.com/B6143
K39952,http://btkword-rdf.com/B5407
K39999,http://btkword-rdf.com/B217
K39999,http://btkword-rdf.com/B2977
K40020,http://btkword-rdf.com/B11023
K40026,http://btkword-rdf.com/B5730
K40145,http://btkword-rdf.com/B1991
K40175,http://btkword-rdf.com/B7096
K40181,http://btkword-rdf.com/B8850
K40396,http://btkword-rdf.com/B8396
K40397,http://btkword-rdf.com/B6095
K40397,http://btkword-rdf.com/B6095
K40397,http://btkword-rdf.com/B6726
K40415,http://btkword-rdf.com/B3370
K40440,http://btkword-rdf.com/B10177
K40475,http://btkword-rdf.com/B349
K40475,http://btkword-rdf.com/B1257
K40500,http://btkword-rdf.com/B6001
K40525,http://btkword-rdf.com/B5369
K40587,http://btkword-rdf.com/B6726
K40622,http://btkword-rdf.com/B5970
K40668,http://btkword-rdf.com/B6504
K40686,http://btkword-rdf.com/B3397
K40698,http://btkword-rdf.com/B10513
K40835,http://btkword-rdf.com/B9427
K40861,http://btkword-rdf.com/B2506
K40883,http://btkword-rdf.com/B5578
K41016,http://btkword-rdf.com/B5605
K41062,http://btkword-rdf.com/B8085
K41069,http://btkword-rdf.com/B9888
K41069,http://btkword-rdf.com/B9889
K41198,http://btkword-rdf.com/B2907
K41268,http://btkword-rdf.com/B5750
K41297,http://btkword-rdf.com/B8888
K41325,http://btkword-rdf.com/B5245
K41325,http://btkword-rdf.com/B5508
K41370,http://btkword-rdf.com/B1994
K41372,http://btkword-rdf.com/B2023
K41415,http://btkword-rdf.com/B6351
K41470,http://btkword-rdf.com/B5622
K41513,http://btkword-rdf.com/B8979
K41513,http://btkword-rdf.com/B9269
K41535,http://btkword-rdf.com/B7945
K41726,http://btkword-rdf.com/B5716
K41755,http://btkword-rdf.com/B3943
K41857,http://btkword-rdf.com/B1099
K41857,http://btkword-rdf.com/B5612
K41857,http://btkword-rdf.com/B6073
K41909,http://btkword-rdf.com/B5467
K42110,http://btkword-rdf.com/B3355
K42110,http://btkword-rdf.com/B6118
K42160,http://btkword-rdf.com/B2126
K42260,http://btkword-rdf.com/B4058
K42320,http://btkword-rdf.com/B3711
K42438,http://btkword-rdf.com/B5618
K42438,http://btkword-rdf.com/B9335
K42495,http://btkword-rdf.com/B5886
K42496,http://btkword-rdf.com/B5907
K42496,http://btkword-rdf.com/B6063
K42500,http://btkword-rdf.com/B10290
K42521,http://btkword-rdf.com/B6015
K42522,http://btkword-rdf.com/B6077
K42559,http://btkword-rdf.com/B2281
K42559,http://btkword-rdf.com/B4161
K42559,http://btkword-rdf.com/B5699
K42593,http://btkword-rdf.com/B9617
K42603,http://btkword-rdf.com/B5605
K42618,http://btkword-rdf.com/B5453
K42622,http://btkword-rdf.com/B5314
K42664,http://btkword-rdf.com/B3046
K42699,http://btkword-rdf.com/B5730
K42752,http://btkword-rdf.com/B9537
K42875,http://btkword-rdf.com/B3817
K42890,http://btkword-rdf.com/B1323
K42926,http://btkword-rdf.com/B5447
K42947,http://btkword-rdf.com/B4499
K42947,http://btkword-rdf.com/B6237
K42947,http://btkword-rdf.com/B9939
K43008,http://btkword-rdf.com/B1099
K43008,http://btkword-rdf.com/B10148
K43110,http://btkword-rdf.com/B10613
K43142,http://btkword-rdf.com/B776
K43190,http://btkword-rdf.com/B5339
K43211,http://btkword-rdf.com/B425
K43235,http://btkword-rdf.com/B5610
K43240,http://btkword-rdf.com/B5241
K43339,http://btkword-rdf.com/B10754
K43344,http://btkword-rdf.com/B6236
K43353,http://btkword-rdf.com/B5655
K43414,http://btkword-rdf.com/B9685
K43562,http://btkword-rdf.com/B7980
K43575,http://btkword-rdf.com/B10108
K43596,http://btkword-rdf.com/B7650
K43692,http://btkword-rdf.com/B5629
K43772,http://btkword-rdf.com/B9900
K43774,http://btkword-rdf.com/B2861
K43774,http://btkword-rdf.com/B2882
K43815,http://btkword-rdf.com/B7738
K43825,http://btkword-rdf.com/B9409
K43825,http://btkword-rdf.com/B9485
K43825,http://btkword-rdf.com/B9486
K43992,http://btkword-rdf.com/B9583
K43992,http://btkword-rdf.com/B10637
K44114,http://btkword-rdf.com/B5398
K44114,http://btkword-rdf.com/B7407
K44395,http://btkword-rdf.com/B7258
K44462,http://btkword-rdf.com/B5965
K44462,http://btkword-rdf.com/B7975
K44480,http://btkword-rdf.com/B5965
K44480,http://btkword-rdf.com/B7975
K44501,http://btkword-rdf.com/B1729
K44532,http://btkword-rdf.com/B5605
K44532,http://btkword-rdf.com/B7980
K44542,http://btkword-rdf.com/B4672
K44554,http://btkword-rdf.com/B2051
K44554,http://btkword-rdf.com/B5361
K44554,http://btkword-rdf.com/B7482
K44554,http://btkword-rdf.com/B9179
K44558,http://btkword-rdf.com/B5548
K44587,http://btkword-rdf.com/B10646
K44614,http://btkword-rdf.com/B4163
K44628,http://btkword-rdf.com/B5548
K44643,http://btkword-rdf.com/B6250
K44652,http://btkword-rdf.com/B9485
K44652,http://btkword-rdf.com/B9486
K44692,http://btkword-rdf.com/B4360
K44692,http://btkword-rdf.com/B4550
K44692,http://btkword-rdf.com/B10646
K44696,http://btkword-rdf.com/B5557
K44723,http://btkword-rdf.com/B4492
K44723,http://btkword-rdf.com/B5763
K44794,http://btkword-rdf.com/B6312
K44819,http://btkword-rdf.com/B7512
K44830,http://btkword-rdf.com/B5997
K44887,http://btkword-rdf.com/B2907
K44887,http://btkword-rdf.com/B6177
K44905,http://btkword-rdf.com/B1235
K44956,http://btkword-rdf.com/B8071
K44956,http://btkword-rdf.com/B10591
K44997,http://btkword-rdf.com/B9274
K45030,http://btkword-rdf.com/B6095
K45030,http://btkword-rdf.com/B6726
K45093,http://btkword-rdf.com/B5130
K45093,http://btkword-rdf.com/B8406
K45125,http://btkword-rdf.com/B9093
K45272,http://btkword-rdf.com/B7827
K45272,http://btkword-rdf.com/B9243
K45277,http://btkword-rdf.com/B76
K45297,http://btkword-rdf.com/B7548
K45368,http://btkword-rdf.com/B8494
K45496,http://btkword-rdf.com/B7268
K45587,http://btkword-rdf.com/B7721
