ID,Translation-Indonesia
B1411,http://idword-rdf.com/K21874
B1429,http://idword-rdf.com/K66417
B1432,http://idword-rdf.com/K9550
B1434,http://idword-rdf.com/K9579
B1436,http://idword-rdf.com/K10169
B1436,http://idword-rdf.com/K5310
B1444,http://idword-rdf.com/K1512
B1447,http://idword-rdf.com/K65404
B1447,http://idword-rdf.com/K66215
B1447,http://idword-rdf.com/K25851
B1448,http://idword-rdf.com/K61572
B1449,http://idword-rdf.com/K61572
B1451,http://idword-rdf.com/K4902
B1451,http://idword-rdf.com/K4904
B1452,http://idword-rdf.com/K53306
B1452,http://idword-rdf.com/K24842
B1453,http://idword-rdf.com/K65011
B1455,http://idword-rdf.com/K32239
B1456,http://idword-rdf.com/K10463
B1457,http://idword-rdf.com/K5228
B1465,http://idword-rdf.com/K58533
B1465,http://idword-rdf.com/K10623
B1466,http://idword-rdf.com/K9844
B1466,http://idword-rdf.com/K1427
B1469,http://idword-rdf.com/K10639
B1470,http://idword-rdf.com/K10642
B1473,http://idword-rdf.com/K58533
B1476,http://idword-rdf.com/K11296
B1479,http://idword-rdf.com/K4266
B1480,http://idword-rdf.com/K10629
B1481,http://idword-rdf.com/K33293
B1487,http://idword-rdf.com/K10747
B1488,http://idword-rdf.com/K10759
B1490,http://idword-rdf.com/K36990
