ID,Translation-English
K33247,http://wordnet-rdf.princeton.edu/wn31/109327656-n
K33247,http://wordnet-rdf.princeton.edu/wn31/109416001-n
K33247,http://wordnet-rdf.princeton.edu/wn31/109420951-n
K33247,http://wordnet-rdf.princeton.edu/wn31/113894850-n
K33247,http://wordnet-rdf.princeton.edu/wn31/113934444-n
K33247,http://wordnet-rdf.princeton.edu/wn31/114432893-n
K33247,http://wordnet-rdf.princeton.edu/wn31/114488377-n
K33247,http://wordnet-rdf.princeton.edu/wn31/200179712-v
K33247,http://wordnet-rdf.princeton.edu/wn31/201083545-v
K33247,http://wordnet-rdf.princeton.edu/wn31/201284626-v
K33247,http://wordnet-rdf.princeton.edu/wn31/201410807-v
K33247,http://wordnet-rdf.princeton.edu/wn31/201553977-v
K33248,http://wordnet-rdf.princeton.edu/wn31/101266940-n
K33248,http://wordnet-rdf.princeton.edu/wn31/101326542-n
K33248,http://wordnet-rdf.princeton.edu/wn31/104533536-n
K33248,http://wordnet-rdf.princeton.edu/wn31/104533711-n
K33248,http://wordnet-rdf.princeton.edu/wn31/109493680-n
K33248,http://wordnet-rdf.princeton.edu/wn31/200489706-v
K33248,http://wordnet-rdf.princeton.edu/wn31/200946580-v
K33250,http://wordnet-rdf.princeton.edu/wn31/105607864-n
K33251,http://wordnet-rdf.princeton.edu/wn31/103949286-n
K33252,http://wordnet-rdf.princeton.edu/wn31/102932314-n
K33252,http://wordnet-rdf.princeton.edu/wn31/202464366-v
K33256,http://wordnet-rdf.princeton.edu/wn31/103619991-n
K33264,http://wordnet-rdf.princeton.edu/wn31/103265860-n
K33271,http://wordnet-rdf.princeton.edu/wn31/106792149-n
K33271,http://wordnet-rdf.princeton.edu/wn31/300971199-s
K33271,http://wordnet-rdf.princeton.edu/wn31/301267446-a
K33271,http://wordnet-rdf.princeton.edu/wn31/301268418-s
K33271,http://wordnet-rdf.princeton.edu/wn31/301269048-s
K33271,http://wordnet-rdf.princeton.edu/wn31/301269507-s
K33271,http://wordnet-rdf.princeton.edu/wn31/301269951-s
K33271,http://wordnet-rdf.princeton.edu/wn31/301270186-s
K33271,http://wordnet-rdf.princeton.edu/wn31/301347333-s
K33271,http://wordnet-rdf.princeton.edu/wn31/301923975-s
K33275,http://wordnet-rdf.princeton.edu/wn31/105423542-n
K33281,http://wordnet-rdf.princeton.edu/wn31/114157467-n
K33282,http://wordnet-rdf.princeton.edu/wn31/300060656-a
K33282,http://wordnet-rdf.princeton.edu/wn31/300843498-s
K33282,http://wordnet-rdf.princeton.edu/wn31/301916495-s
K33290,http://wordnet-rdf.princeton.edu/wn31/108870679-n
K33293,http://wordnet-rdf.princeton.edu/wn31/100404604-n
K33293,http://wordnet-rdf.princeton.edu/wn31/107354849-n
K33293,http://wordnet-rdf.princeton.edu/wn31/107512262-n
K33293,http://wordnet-rdf.princeton.edu/wn31/107967372-n
K33293,http://wordnet-rdf.princeton.edu/wn31/114234776-n
K33293,http://wordnet-rdf.princeton.edu/wn31/114322317-n
K33293,http://wordnet-rdf.princeton.edu/wn31/200069650-v
K33293,http://wordnet-rdf.princeton.edu/wn31/201797206-v
K33293,http://wordnet-rdf.princeton.edu/wn31/301321683-s
K33293,http://wordnet-rdf.princeton.edu/wn31/302325885-s
K33294,http://wordnet-rdf.princeton.edu/wn31/100388873-n
K33294,http://wordnet-rdf.princeton.edu/wn31/103157285-n
K33294,http://wordnet-rdf.princeton.edu/wn31/114310615-n
K33294,http://wordnet-rdf.princeton.edu/wn31/201325173-v
K33295,http://wordnet-rdf.princeton.edu/wn31/114235608-n
K33302,http://wordnet-rdf.princeton.edu/wn31/100549839-n
K33302,http://wordnet-rdf.princeton.edu/wn31/100610504-n
K33302,http://wordnet-rdf.princeton.edu/wn31/100718460-n
K33302,http://wordnet-rdf.princeton.edu/wn31/100902424-n
K33302,http://wordnet-rdf.princeton.edu/wn31/100938436-n
K33302,http://wordnet-rdf.princeton.edu/wn31/103882197-n
K33302,http://wordnet-rdf.princeton.edu/wn31/103993437-n
K33302,http://wordnet-rdf.princeton.edu/wn31/105774981-n
K33302,http://wordnet-rdf.princeton.edu/wn31/107217051-n
K33309,http://wordnet-rdf.princeton.edu/wn31/107640366-n
K33317,http://wordnet-rdf.princeton.edu/wn31/100066395-n
K33317,http://wordnet-rdf.princeton.edu/wn31/100106640-n
K33317,http://wordnet-rdf.princeton.edu/wn31/100128106-n
K33317,http://wordnet-rdf.princeton.edu/wn31/100305418-n
K33317,http://wordnet-rdf.princeton.edu/wn31/100561566-n
K33317,http://wordnet-rdf.princeton.edu/wn31/100788715-n
K33317,http://wordnet-rdf.princeton.edu/wn31/103456417-n
K33317,http://wordnet-rdf.princeton.edu/wn31/106531360-n
K33317,http://wordnet-rdf.princeton.edu/wn31/106702971-n
K33317,http://wordnet-rdf.princeton.edu/wn31/106703153-n
K33317,http://wordnet-rdf.princeton.edu/wn31/106703828-n
K33317,http://wordnet-rdf.princeton.edu/wn31/107191150-n
K33317,http://wordnet-rdf.princeton.edu/wn31/107356460-n
K33317,http://wordnet-rdf.princeton.edu/wn31/107433422-n
K33317,http://wordnet-rdf.princeton.edu/wn31/109409735-n
K33317,http://wordnet-rdf.princeton.edu/wn31/109805779-n
K33317,http://wordnet-rdf.princeton.edu/wn31/113959972-n
K33317,http://wordnet-rdf.princeton.edu/wn31/115164512-n
K33317,http://wordnet-rdf.princeton.edu/wn31/200072742-v
K33317,http://wordnet-rdf.princeton.edu/wn31/200296478-v
K33317,http://wordnet-rdf.princeton.edu/wn31/200340744-v
K33317,http://wordnet-rdf.princeton.edu/wn31/200359085-v
K33317,http://wordnet-rdf.princeton.edu/wn31/200422644-v
K33317,http://wordnet-rdf.princeton.edu/wn31/200744289-v
K33317,http://wordnet-rdf.princeton.edu/wn31/200804987-v
K33317,http://wordnet-rdf.princeton.edu/wn31/201214794-v
K33317,http://wordnet-rdf.princeton.edu/wn31/201976145-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202053645-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202054081-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202055618-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202056400-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202076777-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202226417-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202234332-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202235554-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202236255-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202268987-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202269205-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202428309-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202472093-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202529017-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202529619-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202530710-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202674870-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202691775-v
K33317,http://wordnet-rdf.princeton.edu/wn31/202714280-v
K33317,http://wordnet-rdf.princeton.edu/wn31/301146623-s
K33317,http://wordnet-rdf.princeton.edu/wn31/301214337-s
K33317,http://wordnet-rdf.princeton.edu/wn31/301244800-a
K33318,http://wordnet-rdf.princeton.edu/wn31/109805779-n
K33326,http://wordnet-rdf.princeton.edu/wn31/302241135-s
K33328,http://wordnet-rdf.princeton.edu/wn31/103767602-n
K33328,http://wordnet-rdf.princeton.edu/wn31/300627250-s
K33328,http://wordnet-rdf.princeton.edu/wn31/301276030-s
K33328,http://wordnet-rdf.princeton.edu/wn31/301677616-s
K33328,http://wordnet-rdf.princeton.edu/wn31/302088076-s
K33328,http://wordnet-rdf.princeton.edu/wn31/302443844-a
K33328,http://wordnet-rdf.princeton.edu/wn31/302444024-s
K33329,http://wordnet-rdf.princeton.edu/wn31/102071627-n
K33329,http://wordnet-rdf.princeton.edu/wn31/102584588-n
K33329,http://wordnet-rdf.princeton.edu/wn31/107794914-n
K33334,http://wordnet-rdf.princeton.edu/wn31/102796518-n
K33334,http://wordnet-rdf.princeton.edu/wn31/113635537-n
K33337,http://wordnet-rdf.princeton.edu/wn31/105261541-n
K33337,http://wordnet-rdf.princeton.edu/wn31/113662778-n
K33342,http://wordnet-rdf.princeton.edu/wn31/100685901-n
K33343,http://wordnet-rdf.princeton.edu/wn31/107882699-n
K33345,http://wordnet-rdf.princeton.edu/wn31/110418186-n
K33345,http://wordnet-rdf.princeton.edu/wn31/110517119-n
K33345,http://wordnet-rdf.princeton.edu/wn31/301022380-s
K33349,http://wordnet-rdf.princeton.edu/wn31/102388328-n
K33349,http://wordnet-rdf.princeton.edu/wn31/106732886-n
K33349,http://wordnet-rdf.princeton.edu/wn31/109378747-n
K33349,http://wordnet-rdf.princeton.edu/wn31/114433769-n
K33349,http://wordnet-rdf.princeton.edu/wn31/114615984-n
K33349,http://wordnet-rdf.princeton.edu/wn31/114980464-n
K33349,http://wordnet-rdf.princeton.edu/wn31/114980662-n
K33349,http://wordnet-rdf.princeton.edu/wn31/114980800-n
K33349,http://wordnet-rdf.princeton.edu/wn31/201364587-v
K33349,http://wordnet-rdf.princeton.edu/wn31/201537533-v
K33349,http://wordnet-rdf.princeton.edu/wn31/201838838-v
K33349,http://wordnet-rdf.princeton.edu/wn31/201839045-v
K33349,http://wordnet-rdf.princeton.edu/wn31/202684097-v
K33357,http://wordnet-rdf.princeton.edu/wn31/114252885-n
K33361,http://wordnet-rdf.princeton.edu/wn31/101416857-n
K33361,http://wordnet-rdf.princeton.edu/wn31/102316361-n
K33362,http://wordnet-rdf.princeton.edu/wn31/300407572-s
K33362,http://wordnet-rdf.princeton.edu/wn31/300439484-s
K33362,http://wordnet-rdf.princeton.edu/wn31/300715296-s
K33362,http://wordnet-rdf.princeton.edu/wn31/301025983-s
K33362,http://wordnet-rdf.princeton.edu/wn31/301767671-s
K33362,http://wordnet-rdf.princeton.edu/wn31/302151851-s
K33362,http://wordnet-rdf.princeton.edu/wn31/302373016-a
K33365,http://wordnet-rdf.princeton.edu/wn31/103614755-n
K33365,http://wordnet-rdf.princeton.edu/wn31/105235704-n
K33365,http://wordnet-rdf.princeton.edu/wn31/113942952-n
K33365,http://wordnet-rdf.princeton.edu/wn31/201928835-v
K33398,http://wordnet-rdf.princeton.edu/wn31/100231039-n
K33398,http://wordnet-rdf.princeton.edu/wn31/100573080-n
K33398,http://wordnet-rdf.princeton.edu/wn31/200093345-v
K33398,http://wordnet-rdf.princeton.edu/wn31/200225077-v
K33398,http://wordnet-rdf.princeton.edu/wn31/200422644-v
K33398,http://wordnet-rdf.princeton.edu/wn31/200422870-v
K33398,http://wordnet-rdf.princeton.edu/wn31/200470295-v
K33398,http://wordnet-rdf.princeton.edu/wn31/201256888-v
K33398,http://wordnet-rdf.princeton.edu/wn31/300406038-s
K33398,http://wordnet-rdf.princeton.edu/wn31/300885408-s
K33402,http://wordnet-rdf.princeton.edu/wn31/200610654-v
K33402,http://wordnet-rdf.princeton.edu/wn31/200611721-v
K33402,http://wordnet-rdf.princeton.edu/wn31/200614532-v
K33402,http://wordnet-rdf.princeton.edu/wn31/200616520-v
K33402,http://wordnet-rdf.princeton.edu/wn31/300167205-s
K33402,http://wordnet-rdf.princeton.edu/wn31/300193532-s
K33414,http://wordnet-rdf.princeton.edu/wn31/109367346-n
K33414,http://wordnet-rdf.princeton.edu/wn31/114253394-n
K33416,http://wordnet-rdf.princeton.edu/wn31/110183618-n
K33416,http://wordnet-rdf.princeton.edu/wn31/110184590-n
K33423,http://wordnet-rdf.princeton.edu/wn31/200009140-v
K33427,http://wordnet-rdf.princeton.edu/wn31/104338264-n
K33427,http://wordnet-rdf.princeton.edu/wn31/104338581-n
K33427,http://wordnet-rdf.princeton.edu/wn31/107974908-n
K33427,http://wordnet-rdf.princeton.edu/wn31/110193566-n
K33427,http://wordnet-rdf.princeton.edu/wn31/300022999-s
K33427,http://wordnet-rdf.princeton.edu/wn31/300599155-s
K33427,http://wordnet-rdf.princeton.edu/wn31/300610234-s
K33427,http://wordnet-rdf.princeton.edu/wn31/300635146-s
K33427,http://wordnet-rdf.princeton.edu/wn31/300760641-s
K33427,http://wordnet-rdf.princeton.edu/wn31/300769662-s
K33427,http://wordnet-rdf.princeton.edu/wn31/300914097-s
K33427,http://wordnet-rdf.princeton.edu/wn31/300914318-s
K33427,http://wordnet-rdf.princeton.edu/wn31/300992786-s
K33427,http://wordnet-rdf.princeton.edu/wn31/301034481-a
K33427,http://wordnet-rdf.princeton.edu/wn31/301204841-s
K33427,http://wordnet-rdf.princeton.edu/wn31/301240627-s
K33427,http://wordnet-rdf.princeton.edu/wn31/301437716-s
K33427,http://wordnet-rdf.princeton.edu/wn31/301886245-s
K33427,http://wordnet-rdf.princeton.edu/wn31/302318575-a
K33427,http://wordnet-rdf.princeton.edu/wn31/302322264-a
K33427,http://wordnet-rdf.princeton.edu/wn31/302325950-a
K33427,http://wordnet-rdf.princeton.edu/wn31/302326142-a
K33427,http://wordnet-rdf.princeton.edu/wn31/302432754-s
K33433,http://wordnet-rdf.princeton.edu/wn31/113768925-n
K33433,http://wordnet-rdf.princeton.edu/wn31/302195104-s
K33435,http://wordnet-rdf.princeton.edu/wn31/300977710-s
K33435,http://wordnet-rdf.princeton.edu/wn31/301231032-s
K33435,http://wordnet-rdf.princeton.edu/wn31/302442263-s
K33437,http://wordnet-rdf.princeton.edu/wn31/114668241-n
K33442,http://wordnet-rdf.princeton.edu/wn31/102466696-n
K33442,http://wordnet-rdf.princeton.edu/wn31/103627907-n
K33442,http://wordnet-rdf.princeton.edu/wn31/105581233-n
K33444,http://wordnet-rdf.princeton.edu/wn31/200583994-v
K33444,http://wordnet-rdf.princeton.edu/wn31/301026401-s
K33444,http://wordnet-rdf.princeton.edu/wn31/301027843-s
K33444,http://wordnet-rdf.princeton.edu/wn31/301143790-s
K33448,http://wordnet-rdf.princeton.edu/wn31/105047235-n
K33448,http://wordnet-rdf.princeton.edu/wn31/106845514-n
K33448,http://wordnet-rdf.princeton.edu/wn31/113649517-n
K33448,http://wordnet-rdf.princeton.edu/wn31/113649707-n
K33448,http://wordnet-rdf.princeton.edu/wn31/113681046-n
K33448,http://wordnet-rdf.princeton.edu/wn31/113772984-n
K33448,http://wordnet-rdf.princeton.edu/wn31/302206421-s
K33449,http://wordnet-rdf.princeton.edu/wn31/106713764-n
K33449,http://wordnet-rdf.princeton.edu/wn31/109117607-n
K33449,http://wordnet-rdf.princeton.edu/wn31/110297825-n
K33449,http://wordnet-rdf.princeton.edu/wn31/113659092-n
K33451,http://wordnet-rdf.princeton.edu/wn31/101229679-n
K33451,http://wordnet-rdf.princeton.edu/wn31/101251862-n
K33451,http://wordnet-rdf.princeton.edu/wn31/106564630-n
K33451,http://wordnet-rdf.princeton.edu/wn31/106753614-n
K33451,http://wordnet-rdf.princeton.edu/wn31/200907352-v
K33451,http://wordnet-rdf.princeton.edu/wn31/200907805-v
K33451,http://wordnet-rdf.princeton.edu/wn31/300365961-s
K33451,http://wordnet-rdf.princeton.edu/wn31/301130672-s
K33451,http://wordnet-rdf.princeton.edu/wn31/301153978-a
K33451,http://wordnet-rdf.princeton.edu/wn31/301635891-a
K33457,http://wordnet-rdf.princeton.edu/wn31/101024234-n
K33457,http://wordnet-rdf.princeton.edu/wn31/110056805-n
K33457,http://wordnet-rdf.princeton.edu/wn31/110057110-n
K33457,http://wordnet-rdf.princeton.edu/wn31/110200422-n
K33457,http://wordnet-rdf.princeton.edu/wn31/113410367-n
K33457,http://wordnet-rdf.princeton.edu/wn31/114226828-n
K33457,http://wordnet-rdf.princeton.edu/wn31/114470631-n
K33457,http://wordnet-rdf.princeton.edu/wn31/300800854-a
K33457,http://wordnet-rdf.princeton.edu/wn31/300801674-s
K33457,http://wordnet-rdf.princeton.edu/wn31/300801955-s
K33457,http://wordnet-rdf.princeton.edu/wn31/300802062-s
K33457,http://wordnet-rdf.princeton.edu/wn31/300923501-s
K33457,http://wordnet-rdf.princeton.edu/wn31/301701582-s
K33457,http://wordnet-rdf.princeton.edu/wn31/301961853-a
K33457,http://wordnet-rdf.princeton.edu/wn31/302130013-s
K33457,http://wordnet-rdf.princeton.edu/wn31/302407983-s
K33457,http://wordnet-rdf.princeton.edu/wn31/302436530-s
K33464,http://wordnet-rdf.princeton.edu/wn31/301153566-s
K33472,http://wordnet-rdf.princeton.edu/wn31/301466336-s
K33475,http://wordnet-rdf.princeton.edu/wn31/114227087-n
K33480,http://wordnet-rdf.princeton.edu/wn31/101014654-n
K33480,http://wordnet-rdf.princeton.edu/wn31/108415730-n
K33487,http://wordnet-rdf.princeton.edu/wn31/109878319-n
K33490,http://wordnet-rdf.princeton.edu/wn31/102131037-n
K33490,http://wordnet-rdf.princeton.edu/wn31/114789601-n
K33496,http://wordnet-rdf.princeton.edu/wn31/107334374-n
K33496,http://wordnet-rdf.princeton.edu/wn31/107380745-n
K33496,http://wordnet-rdf.princeton.edu/wn31/107436349-n
K33496,http://wordnet-rdf.princeton.edu/wn31/108200459-n
K33496,http://wordnet-rdf.princeton.edu/wn31/114038832-n
K33496,http://wordnet-rdf.princeton.edu/wn31/201137079-v
K33496,http://wordnet-rdf.princeton.edu/wn31/300562326-s
K33519,http://wordnet-rdf.princeton.edu/wn31/108924360-n
K33519,http://wordnet-rdf.princeton.edu/wn31/108925435-n
K33520,http://wordnet-rdf.princeton.edu/wn31/103709401-n
K33520,http://wordnet-rdf.princeton.edu/wn31/108300101-n
K33524,http://wordnet-rdf.princeton.edu/wn31/107874954-n
K33524,http://wordnet-rdf.princeton.edu/wn31/107906725-n
K33524,http://wordnet-rdf.princeton.edu/wn31/109869006-n
K33524,http://wordnet-rdf.princeton.edu/wn31/202200298-v
K33524,http://wordnet-rdf.princeton.edu/wn31/300377599-s
K33524,http://wordnet-rdf.princeton.edu/wn31/301505500-s
K33524,http://wordnet-rdf.princeton.edu/wn31/302346107-s
K33530,http://wordnet-rdf.princeton.edu/wn31/110299827-n
K33533,http://wordnet-rdf.princeton.edu/wn31/108262346-n
K33533,http://wordnet-rdf.princeton.edu/wn31/108262470-n
K33533,http://wordnet-rdf.princeton.edu/wn31/108262723-n
K33533,http://wordnet-rdf.princeton.edu/wn31/110139742-n
K33535,http://wordnet-rdf.princeton.edu/wn31/110300061-n
K33535,http://wordnet-rdf.princeton.edu/wn31/110300192-n
K33538,http://wordnet-rdf.princeton.edu/wn31/106607555-n
K33542,http://wordnet-rdf.princeton.edu/wn31/100590035-n
K33542,http://wordnet-rdf.princeton.edu/wn31/100594952-n
K33542,http://wordnet-rdf.princeton.edu/wn31/109821287-n
K33542,http://wordnet-rdf.princeton.edu/wn31/110230873-n
K33542,http://wordnet-rdf.princeton.edu/wn31/200604030-v
K33542,http://wordnet-rdf.princeton.edu/wn31/202451684-v
K33542,http://wordnet-rdf.princeton.edu/wn31/202501036-v
K33542,http://wordnet-rdf.princeton.edu/wn31/301068495-s
K33545,http://wordnet-rdf.princeton.edu/wn31/101288277-n
K33545,http://wordnet-rdf.princeton.edu/wn31/104971763-n
K33545,http://wordnet-rdf.princeton.edu/wn31/300378586-s
K33558,http://wordnet-rdf.princeton.edu/wn31/114955933-n
K33559,http://wordnet-rdf.princeton.edu/wn31/114668427-n
K33561,http://wordnet-rdf.princeton.edu/wn31/103710918-n
K33561,http://wordnet-rdf.princeton.edu/wn31/105859350-n
K33561,http://wordnet-rdf.princeton.edu/wn31/301472592-a
K33562,http://wordnet-rdf.princeton.edu/wn31/300168339-s
K33562,http://wordnet-rdf.princeton.edu/wn31/301472592-a
K33562,http://wordnet-rdf.princeton.edu/wn31/301473213-a
K33562,http://wordnet-rdf.princeton.edu/wn31/301473728-a
K33566,http://wordnet-rdf.princeton.edu/wn31/114970052-n
K33567,http://wordnet-rdf.princeton.edu/wn31/103714382-n
K33590,http://wordnet-rdf.princeton.edu/wn31/109559474-n
K33590,http://wordnet-rdf.princeton.edu/wn31/301831904-s
K33591,http://wordnet-rdf.princeton.edu/wn31/300640773-a
K33591,http://wordnet-rdf.princeton.edu/wn31/300936423-a
K33591,http://wordnet-rdf.princeton.edu/wn31/300936868-s
K33591,http://wordnet-rdf.princeton.edu/wn31/300937210-s
K33603,http://wordnet-rdf.princeton.edu/wn31/113285102-n
K33603,http://wordnet-rdf.princeton.edu/wn31/113286324-n
K33603,http://wordnet-rdf.princeton.edu/wn31/113286502-n
K33603,http://wordnet-rdf.princeton.edu/wn31/202206050-v
K33606,http://wordnet-rdf.princeton.edu/wn31/110301334-n
K33609,http://wordnet-rdf.princeton.edu/wn31/110301467-n
K33613,http://wordnet-rdf.princeton.edu/wn31/109956350-n
K33613,http://wordnet-rdf.princeton.edu/wn31/110577282-n
K33613,http://wordnet-rdf.princeton.edu/wn31/110685137-n
K33614,http://wordnet-rdf.princeton.edu/wn31/109953671-n
K33614,http://wordnet-rdf.princeton.edu/wn31/301329367-s
K33617,http://wordnet-rdf.princeton.edu/wn31/110301593-n
K33619,http://wordnet-rdf.princeton.edu/wn31/106250995-n
K33619,http://wordnet-rdf.princeton.edu/wn31/108116230-n
K33623,http://wordnet-rdf.princeton.edu/wn31/110301711-n
K33631,http://wordnet-rdf.princeton.edu/wn31/109781932-n
K33631,http://wordnet-rdf.princeton.edu/wn31/301310022-s
K33631,http://wordnet-rdf.princeton.edu/wn31/301844650-s
K33631,http://wordnet-rdf.princeton.edu/wn31/302234002-s
K33631,http://wordnet-rdf.princeton.edu/wn31/302234724-s
K33634,http://wordnet-rdf.princeton.edu/wn31/108352813-n
K33634,http://wordnet-rdf.princeton.edu/wn31/108353115-n
K33644,http://wordnet-rdf.princeton.edu/wn31/103143185-n
K33644,http://wordnet-rdf.princeton.edu/wn31/103143320-n
K33644,http://wordnet-rdf.princeton.edu/wn31/103143525-n
K33644,http://wordnet-rdf.princeton.edu/wn31/103143632-n
K33644,http://wordnet-rdf.princeton.edu/wn31/103143740-n
K33644,http://wordnet-rdf.princeton.edu/wn31/104613372-n
K33644,http://wordnet-rdf.princeton.edu/wn31/105077201-n
K33644,http://wordnet-rdf.princeton.edu/wn31/105315640-n
K33644,http://wordnet-rdf.princeton.edu/wn31/105547228-n
K33644,http://wordnet-rdf.princeton.edu/wn31/106718654-n
K33644,http://wordnet-rdf.princeton.edu/wn31/106897147-n
K33644,http://wordnet-rdf.princeton.edu/wn31/108635538-n
K33644,http://wordnet-rdf.princeton.edu/wn31/113411037-n
K33644,http://wordnet-rdf.princeton.edu/wn31/200486822-v
K33644,http://wordnet-rdf.princeton.edu/wn31/201340929-v
K33644,http://wordnet-rdf.princeton.edu/wn31/202396091-v
K33644,http://wordnet-rdf.princeton.edu/wn31/202700519-v
K33655,http://wordnet-rdf.princeton.edu/wn31/104980653-n
K33673,http://wordnet-rdf.princeton.edu/wn31/110773007-n
K33678,http://wordnet-rdf.princeton.edu/wn31/100513533-n
K33678,http://wordnet-rdf.princeton.edu/wn31/109984664-n
K33678,http://wordnet-rdf.princeton.edu/wn31/201039782-v
K33678,http://wordnet-rdf.princeton.edu/wn31/202442312-v
K33699,http://wordnet-rdf.princeton.edu/wn31/100430934-n
K33699,http://wordnet-rdf.princeton.edu/wn31/104656618-n
K33699,http://wordnet-rdf.princeton.edu/wn31/107527278-n
K33701,http://wordnet-rdf.princeton.edu/wn31/102088026-n
K33701,http://wordnet-rdf.princeton.edu/wn31/103774770-n
K33701,http://wordnet-rdf.princeton.edu/wn31/103971038-n
K33701,http://wordnet-rdf.princeton.edu/wn31/104469114-n
K33701,http://wordnet-rdf.princeton.edu/wn31/104469337-n
K33701,http://wordnet-rdf.princeton.edu/wn31/200013321-v
K33701,http://wordnet-rdf.princeton.edu/wn31/201589199-v
K33701,http://wordnet-rdf.princeton.edu/wn31/202442312-v
K33706,http://wordnet-rdf.princeton.edu/wn31/101984525-n
K33713,http://wordnet-rdf.princeton.edu/wn31/102976476-n
K33713,http://wordnet-rdf.princeton.edu/wn31/103709577-n
K33713,http://wordnet-rdf.princeton.edu/wn31/103709749-n
K33713,http://wordnet-rdf.princeton.edu/wn31/103709915-n
K33713,http://wordnet-rdf.princeton.edu/wn31/106607555-n
K33713,http://wordnet-rdf.princeton.edu/wn31/108080139-n
K33716,http://wordnet-rdf.princeton.edu/wn31/106608678-n
K33733,http://wordnet-rdf.princeton.edu/wn31/107120141-n
K33737,http://wordnet-rdf.princeton.edu/wn31/100913832-n
K33737,http://wordnet-rdf.princeton.edu/wn31/101232427-n
K33737,http://wordnet-rdf.princeton.edu/wn31/102752795-n
K33737,http://wordnet-rdf.princeton.edu/wn31/102752958-n
K33737,http://wordnet-rdf.princeton.edu/wn31/103391266-n
K33737,http://wordnet-rdf.princeton.edu/wn31/108180691-n
K33737,http://wordnet-rdf.princeton.edu/wn31/109833786-n
K33745,http://wordnet-rdf.princeton.edu/wn31/301332960-s
K33748,http://wordnet-rdf.princeton.edu/wn31/110074465-n
K33754,http://wordnet-rdf.princeton.edu/wn31/200530070-v
K33754,http://wordnet-rdf.princeton.edu/wn31/201113439-v
K33754,http://wordnet-rdf.princeton.edu/wn31/201997581-v
K33754,http://wordnet-rdf.princeton.edu/wn31/201999581-v
K33754,http://wordnet-rdf.princeton.edu/wn31/202093441-v
K33754,http://wordnet-rdf.princeton.edu/wn31/202631097-v
K33754,http://wordnet-rdf.princeton.edu/wn31/300199975-s
K33754,http://wordnet-rdf.princeton.edu/wn31/300413248-s
K33754,http://wordnet-rdf.princeton.edu/wn31/300820408-s
K33754,http://wordnet-rdf.princeton.edu/wn31/300823095-s
K33754,http://wordnet-rdf.princeton.edu/wn31/301211410-s
K33754,http://wordnet-rdf.princeton.edu/wn31/301213968-s
K33754,http://wordnet-rdf.princeton.edu/wn31/301846036-s
K33754,http://wordnet-rdf.princeton.edu/wn31/301882360-s
K33754,http://wordnet-rdf.princeton.edu/wn31/301882654-s
K33754,http://wordnet-rdf.princeton.edu/wn31/302339849-s
K33755,http://wordnet-rdf.princeton.edu/wn31/300815276-s
K33761,http://wordnet-rdf.princeton.edu/wn31/108050207-n
K33781,http://wordnet-rdf.princeton.edu/wn31/106421580-n
K33783,http://wordnet-rdf.princeton.edu/wn31/100505855-n
K33783,http://wordnet-rdf.princeton.edu/wn31/103459977-n
K33783,http://wordnet-rdf.princeton.edu/wn31/108538806-n
K33783,http://wordnet-rdf.princeton.edu/wn31/115100258-n
K33785,http://wordnet-rdf.princeton.edu/wn31/100840028-n
K33785,http://wordnet-rdf.princeton.edu/wn31/100842178-n
K33785,http://wordnet-rdf.princeton.edu/wn31/105819406-n
K33785,http://wordnet-rdf.princeton.edu/wn31/107572202-n
K33785,http://wordnet-rdf.princeton.edu/wn31/107580726-n
K33785,http://wordnet-rdf.princeton.edu/wn31/107583272-n
K33785,http://wordnet-rdf.princeton.edu/wn31/107589261-n
K33785,http://wordnet-rdf.princeton.edu/wn31/107816067-n
K33785,http://wordnet-rdf.princeton.edu/wn31/107817067-n
K33785,http://wordnet-rdf.princeton.edu/wn31/115270801-n
K33785,http://wordnet-rdf.princeton.edu/wn31/200189843-v
K33785,http://wordnet-rdf.princeton.edu/wn31/200275082-v
K33785,http://wordnet-rdf.princeton.edu/wn31/200503838-v
K33785,http://wordnet-rdf.princeton.edu/wn31/201159815-v
K33785,http://wordnet-rdf.princeton.edu/wn31/201168667-v
K33785,http://wordnet-rdf.princeton.edu/wn31/201170802-v
K33785,http://wordnet-rdf.princeton.edu/wn31/201180862-v
K33785,http://wordnet-rdf.princeton.edu/wn31/201182162-v
K33785,http://wordnet-rdf.princeton.edu/wn31/201182503-v
K33785,http://wordnet-rdf.princeton.edu/wn31/201183463-v
