ID,Translation-Indonesia
B6942,K50752
B6947,K48837
B6948,K56349
B6950,K11597
B6951,K48984
B6952,K10747
B6957,K46691
B6957,K19690
B6957,K19652
B6959,K27286
B6960,K52300
B6966,K48508
B6968,K70853
B6970,K11597
B6977,K48780
B6982,K57105
B6982,K14367
B6982,K61209
B6997,K22812
B6997,K48736
B6999,K67218
B6999,K52768
B6999,K48850
B7001,K36144
B7001,K39165
B7002,K46425
B7002,K22472
B7002,K33241
B7002,K68502
B7002,K61297
B7004,K53039
B7005,K46585
B7005,K56964
B7005,K19113
B7007,K34695
B7007,K48789
B7010,K63957
B7010,K48974
B7015,K65555
B7015,K48991
B7018,K69343
B7018,K70214
B7020,K63518
B7020,K23173
B7021,K16874
B7025,K46667
B7026,K2288
B7026,K65365
B7035,K49027
B7047,K69054
B7051,K48055
B7052,K15862
B7058,K18689
B7058,K49116
B7059,K55813
B7059,K49395
B7060,K26002
B7060,K53472
B7069,K14440
B7070,K53364
B7072,K54437
B7073,K54437
B7074,K54437
B7077,K30234
B7077,K33783
B7079,K50487
B7084,K50943
B7087,K10554
B7087,K5675
B7087,K10604
B7087,K10872
B7090,K53947
B7091,K53641
B7094,K49651
B7095,K66514
B7096,K40175
B7097,K55933
B7098,K52976
B7098,K51317
B7098,K9806
B7098,K71436
B7098,K2597
B7100,K53898
B7102,K53862
B7105,K50557
B7105,K51425
B7106,K51808
B7106,K50031
B7111,K12612
B7111,K49487
B7112,K23801
B7112,K50996
B7113,K23801
B7113,K50996
B7114,K49905
B7114,K51057
B7114,K51333
B7119,K49905
B7120,K49905
B7121,K49905
B7124,K48345
B7125,K48826
B7130,K5400
B7131,K50204
B7132,K50204
B7136,K49638
B7137,K54731
B7141,K52321
B7142,K54387
B7142,K3122
B7148,K49746
B7153,K17891
B7153,K54787
B7159,K54668
B7163,K50270
B7164,K50270
B7166,K19935
B7166,K51174
B7167,K52341
B7169,K71611
B7169,K53699
B7176,K5000
B7176,K67133
B7176,K67133
B7176,K5000
B7179,K54263
B7179,K54277
B7179,K54034
B7181,K24325
B7182,K24325
B7184,K53994
B7184,K58740
B7186,K7188
B7186,K25234
B7196,K46917
B7196,K25069
B7209,K54384
B7210,K54384
B7214,K12489
B7214,K67046
B7219,K56375
B7220,K56375
B7223,K49091
B7225,K4930
B7232,K49352
B7232,K48969
B7236,K9703
B7237,K28552
B7239,K65410
B7242,K4377
B7243,K49385
B7245,K4226
B7245,K4495
B7245,K5649
B7247,K7188
B7247,K2274
B7254,K22586
B7258,K44395
B7259,K62600
B7259,K60894
B7259,K49383
B7259,K59009
B7259,K123
B7265,K55091
B7268,K45496
B7269,K69183
B7269,K53526
B7269,K20373
B7269,K53526
B7269,K53898
B7275,K48755
B7275,K4538
B7276,K28275
B7281,K70051
B7281,K65156
B7281,K49486
B7294,K48980
B7294,K31731
B7294,K71532
B7294,K49490
B7299,K62881
B7301,K49539
B7308,K56458
B7308,K23160
B7308,K59068
B7311,K67557
B7311,K4407
B7312,K67332
B7312,K67161
B7314,K66595
B7314,K59010
B7320,K21991
B7321,K45812
B7321,K35516
B7326,K51288
B7329,K61135
B7329,K59104
B7330,K12051
B7340,K50904
B7347,K69710
B7351,K5335
B7351,K55055
B7355,K18830
B7357,K5335
B7364,K53389
B7378,K12558
B7378,K63468
B7382,K21710
B7382,K67590
B7383,K62323
B7383,K60394
B7386,K65416
B7390,K48332
B7390,K11856
B7391,K11159
B7395,K5655
B7396,K50059
B7396,K28598
B7399,K69924
B7401,K49471
B7404,K52593
B7404,K29640
B7406,K55015
B7407,K4844
B7407,K44114
B7407,K59202
B7407,K1219
B7408,K55015
B7414,K46425
B7415,K54805
B7415,K67884
B7419,K68156
B7420,K68156
B7425,K46835
B7428,K17983
B7428,K32277
B7429,K27343
B7430,K55207
B7430,K55715
B7431,K54927
B7432,K66514
B7432,K30628
B7436,K66211
B7441,K55043
B7442,K2795
B7442,K5859
B7446,K28622
B7446,K11392
B7449,K66231
B7453,K67561
B7455,K65075
B7455,K58788
B7459,K33427
B7459,K31398
B7459,K5228
B7459,K23173
B7459,K68748
B7461,K55118
B7475,K17044
B7476,K27343
B7476,K27528
B7476,K4141
B7477,K66540
B7482,K44554
B7482,K18377
B7482,K27528
B7493,K64092
B7495,K55242
B7497,K49560
B7498,K57731
B7498,K66268
B7499,K56946
B7499,K30658
B7499,K17191
B7500,K55252
B7501,K53622
B7502,K53622
B7502,K53623
B7503,K55114
B7503,K48791
B7503,K512
B7503,K2518
B7504,K69192
B7505,K61302
B7512,K49697
B7512,K44819
B7513,K69815
B7514,K54838
B7516,K11238
B7517,K61280
B7517,K25392
B7518,K55111
B7518,K55022
B7519,K1547
B7519,K59772
B7519,K718
B7519,K51597
B7519,K46887
B7519,K1387
B7519,K46887
B7520,K18049
B7520,K57731
B7521,K49615
B7525,K68895
B7526,K24669
B7534,K12764
B7534,K64931
B7536,K45837
B7536,K10270
B7538,K15785
B7545,K18049
B7545,K26976
B7548,K45297
B7548,K19624
B7548,K54087
B7554,K21859
B7554,K61302
B7556,K21390
B7556,K17505
B7564,K67337
B7564,K67172
B7565,K28140
B7567,K32418
B7571,K28384
B7572,K28384
B7572,K4186
B7573,K70235
B7577,K20835
B7579,K49413
B7579,K56723
B7579,K51997
B7579,K55774
B7579,K1243
B7579,K49414
B7579,K3677
B7579,K11077
B7587,K11831
B7593,K17987
B7597,K62272
B7597,K61280
B7597,K7005
B7600,K49560
B7602,K10922
B7608,K20352
B7611,K17277
B7611,K57291
B7612,K27343
B7612,K66225
B7613,K53437
B7613,K8062
B7618,K54815
B7618,K17715
B7619,K61328
B7620,K66232
B7620,K27858
B7622,K25982
B7624,K65329
B7624,K25299
B7624,K30956
B7625,K65329
B7625,K25299
B7625,K30956
B7626,K54087
B7626,K52773
B7626,K52773
B7626,K11261
B7627,K63518
B7627,K23173
B7627,K1239
B7630,K30200
B7631,K53511
B7633,K53402
B7634,K53511
B7635,K67802
B7635,K68384
B7637,K54999
B7637,K38210
B7637,K48849
B7637,K38210
B7640,K59639
B7640,K10261
B7640,K21373
B7641,K39105
B7641,K35301
B7641,K61531
B7642,K15020
B7642,K21964
B7642,K1037
B7642,K10934
B7647,K72004
B7647,K53613
B7648,K49091
B7649,K66268
B7650,K49091
B7650,K43596
B7651,K46205
B7651,K5096
B7653,K54752
B7653,K63537
B7654,K54731
B7656,K54792
B7658,K53831
B7659,K18446
B7659,K49091
B7659,K12978
B7661,K61155
B7663,K31826
B7663,K58219
B7667,K24935
B7667,K63377
B7669,K31873
B7669,K56279
B7673,K849
B7673,K4997
B7673,K3966
B7675,K22108
B7675,K62905
B7675,K20831
B7682,K56994
B7682,K66396
B7686,K56349
B7688,K56375
B7692,K30850
B7694,K68695
B7695,K1449
B7695,K22521
B7696,K13746
B7696,K32033
B7696,K53684
B7697,K55237
B7697,K4844
B7704,K56423
B7706,K55022
B7706,K22108
B7714,K49560
B7718,K57109
B7718,K56813
B7719,K66195
B7719,K5696
B7721,K56530
B7721,K45587
B7725,K2662
B7728,K46325
B7728,K19579
B7731,K10410
B7733,K26247
B7733,K22122
B7733,K18950
B7733,K56375
B7733,K71545
B7734,K32277
B7734,K8426
B7734,K30519
B7736,K19750
B7736,K3672
B7736,K21724
B7737,K5363
B7738,K61862
B7738,K43815
B7740,K62272
B7743,K55499
B7743,K45925
B7745,K70533
B7749,K49560
B7751,K49560
B7754,K56459
B7754,K9940
B7757,K27172
B7757,K9921
B7757,K9929
B7758,K27343
B7760,K5632
B7765,K69020
B7768,K65089
B7773,K60330
B7783,K62762
B7783,K19180
B7786,K21606
B7789,K62272
B7789,K56624
B7789,K21606
B7789,K56618
B7792,K56619
B7795,K10759
B7795,K56670
B7796,K5237
B7797,K56468
B7797,K56308
B7802,K56816
B7802,K4495
B7807,K54805
B7807,K56510
B7808,K56676
B7808,K3979
B7808,K5134
B7809,K11296
B7812,K56723
B7813,K34902
B7813,K46441
B7813,K4374
B7813,K8508
B7827,K45272
B7827,K62047
B7829,K62605
B7831,K21952
B7831,K66537
B7831,K12229
B7832,K3201
B7833,K56914
B7833,K33480
B7833,K22751
B7836,K8674
B7836,K69987
B7836,K8934
B7838,K56930
B7838,K12589
B7845,K67822
B7847,K17108
B7848,K67721
B7848,K23268
B7848,K12763
B7849,K20831
B7851,K6803
B7853,K67721
B7853,K67315
B7855,K56970
B7857,K65075
B7858,K54026
B7858,K57899
B7860,K20942
B7862,K18354
B7863,K61056
B7863,K58776
B7863,K5165
B7866,K22373
B7868,K58280
B7868,K3312
B7876,K23426
B7876,K57730
B7876,K56804
B7876,K69957
B7876,K11238
B7880,K48818
B7880,K58753
B7884,K57081
B7887,K57258
B7888,K60717
B7888,K21952
B7888,K3175
B7888,K50019
B7888,K3175
B7889,K8427
B7893,K56723
B7893,K32380
B7897,K57098
B7900,K57997
B7901,K19447
B7901,K68016
B7903,K48803
B7903,K37518
B7903,K66031
B7903,K57899
B7905,K21898
B7914,K57845
B7918,K59655
B7918,K67538
B7919,K65687
B7923,K31801
B7926,K6699
B7926,K18949
B7928,K8540
B7928,K6982
B7933,K22108
B7935,K57125
B7937,K48690
B7937,K28205
B7943,K48600
B7945,K41535
B7949,K57241
B7949,K22159
B7951,K57255
B7954,K57252
B7958,K22856
B7961,K8426
B7961,K32277
B7961,K67972
B7965,K31504
B7967,K57268
B7967,K13741
B7969,K57268
B7969,K46609
B7969,K57287
B7969,K3559
B7971,K59387
B7975,K44462
B7975,K44480
B7976,K8674
B7978,K35296
B7980,K60135
B7980,K43562
B7980,K44532
B7980,K4266
B7981,K7712
B7981,K23505
B7983,K18771
B7987,K30304
B7988,K30305
B7989,K19371
B7989,K9940
B7989,K4495
B7991,K4495
B7991,K5649
B7991,K9940
B7995,K56816
B7996,K32154
B8003,K57360
B8008,K55252
B8011,K57394
B8011,K9550
B8014,K67265
B8014,K35356
B8015,K31748
B8018,K56798
B8019,K8674
B8027,K47853
B8027,K15240
B8027,K11850
B8031,K57001
B8031,K62762
B8031,K32073
B8031,K32076
B8031,K27823
B8031,K68506
B8033,K57712
B8040,K57817
B8040,K57000
B8042,K13133
B8042,K57819
B8044,K47582
B8044,K49091
B8049,K32277
B8049,K29289
B8049,K8426
B8050,K66551
B8053,K23505
B8054,K32165
B8055,K55055
B8057,K62656
B8060,K68925
B8065,K53862
B8067,K57291
B8070,K31121
B8070,K1065
B8071,K44956
B8071,K17898
B8071,K61361
B8076,K49016
B8077,K32576
B8079,K29956
B8079,K63379
B8080,K29956
B8080,K63379
B8084,K58172
B8085,K57050
B8085,K41062
B8089,K4979
B8091,K63379
B8091,K29956
B8094,K37115
B8097,K49352
B8102,K62853
B8103,K1396
B8103,K1993
B8104,K17262
B8107,K66364
B8113,K54660
B8115,K61302
B8116,K59253
B8116,K67558
B8119,K58219
B8121,K58219
B8128,K28585
B8133,K70256
B8133,K14965
B8138,K67878
B8144,K52773
B8144,K54087
B8146,K10154
B8148,K54292
B8149,K58328
B8150,K67561
B8155,K56693
B8157,K4410
B8158,K18493
B8161,K17421
B8164,K22344
B8167,K11672
B8170,K9940
B8170,K46585
B8170,K34119
B8171,K21872
B8177,K56459
B8179,K31145
B8179,K55015
B8179,K55043
B8180,K12688
B8180,K25139
B8181,K16560
B8181,K37768
B8181,K37956
B8182,K24601
B8183,K19672
B8188,K17421
B8190,K50270
B8194,K19150
B8195,K19150
B8197,K22592
B8197,K11150
B8197,K10235
B8197,K11265
B8200,K9715
B8205,K58602
B8205,K58824
B8205,K58330
B8208,K1443
B8208,K1449
B8211,K57465
B8214,K59466
B8214,K27584
B8217,K64011
B8223,K33963
B8223,K25734
B8223,K53515
B8223,K5195
B8232,K57032
B8232,K59161
B8232,K14499
B8232,K14224
B8242,K61959
B8245,K1449
B8245,K67636
B8254,K57824
B8256,K11392
B8256,K67337
B8259,K57394
B8268,K54815
B8268,K17975
B8269,K47549
B8271,K23023
B8275,K32033
B8277,K33301
B8277,K12273
B8277,K91
B8280,K57050
B8282,K58824
B8282,K1449
B8286,K61959
B8287,K29945
B8287,K46771
B8290,K17942
B8291,K48565
B8291,K2927
B8299,K58486
B8299,K19371
B8301,K58330
B8305,K57467
B8305,K18226
B8305,K30906
B8305,K63593
B8306,K2904
B8306,K57383
B8307,K53216
B8308,K53862
B8314,K29945
B8320,K11150
B8322,K33013
B8324,K33229
B8325,K58582
B8325,K22627
B8325,K1846
B8333,K58614
B8335,K58236
B8335,K58219
B8346,K2999
B8346,K53526
B8348,K70214
B8348,K68919
B8348,K56987
B8353,K58659
B8354,K5413
B8354,K58838
B8354,K17064
B8354,K22751
B8354,K56914
B8355,K29897
B8355,K19447
B8362,K58755
B8363,K62323
B8363,K12489
B8363,K61990
B8368,K18790
B8369,K1449
B8369,K67636
B8369,K69950
B8369,K58602
B8373,K46609
B8373,K46228
B8373,K3559
B8374,K58447
B8376,K30799
B8376,K23505
B8376,K58763
B8376,K30799
B8378,K10404
B8379,K45615
B8392,K31927
B8396,K40396
B8398,K68919
B8404,K33373
B8404,K4155
B8404,K67561
B8406,K45093
B8410,K34411
B8410,K27828
B8412,K8426
B8413,K58838
B8413,K62648
B8415,K46484
B8416,K58844
B8419,K32100
B8421,K6989
B8421,K6680
B8427,K69908
B8427,K70214
B8435,K60015
B8436,K49377
B8436,K58895
B8436,K64795
B8439,K46474
B8439,K58895
B8440,K56279
B8442,K11285
B8444,K60043
B8445,K60044
B8445,K62299
B8445,K55774
B8445,K47212
B8445,K59586
B8445,K58910
B8447,K58895
B8449,K11737
B8449,K24082
B8451,K58925
B8453,K69987
B8453,K11768
B8453,K22454
B8453,K64881
B8455,K61917
B8456,K59949
B8458,K60414
B8460,K5655
B8462,K24279
B8462,K9864
B8462,K9854
B8464,K13650
B8464,K58964
B8464,K14687
B8466,K60894
B8466,K12688
B8466,K8743
B8466,K35753
B8466,K6468
B8468,K17202
B8468,K66180
B8469,K66423
B8470,K58895
B8470,K60894
B8470,K19113
B8470,K56723
B8472,K1315
B8476,K60319
B8476,K61313
B8477,K60322
B8477,K64336
B8478,K32247
B8478,K64376
B8482,K56279
B8489,K28466
B8489,K68229
B8489,K27827
B8490,K61695
B8490,K61421
B8491,K60462
B8494,K63788
B8494,K11627
B8494,K45368
B8495,K59466
B8495,K68873
B8496,K4846
B8497,K68945
B8498,K52898
B8498,K59145
B8501,K59587
B8501,K61264
B8501,K60711
B8501,K62143
B8501,K9429
B8507,K59068
B8507,K19431
B8508,K7462
B8508,K8743
B8509,K59178
B8510,K64724
B8511,K59202
B8518,K22927
B8519,K60717
B8520,K60742
B8523,K22927
B8529,K25011
B8530,K33365
B8530,K21115
B8531,K55098
B8532,K1266
B8533,K62956
B8534,K22801
B8535,K61157
B8536,K30532
B8539,K66954
B8539,K57467
B8546,K58780
B8547,K54805
B8552,K68008
B8552,K31133
B8552,K60894
B8552,K32546
B8557,K59854
B8561,K59395
B8561,K11107
B8562,K61047
B8567,K19136
B8567,K48595
B8571,K22373
B8571,K48781
B8575,K19431
B8575,K59068
B8577,K11495
B8577,K49588
B8580,K60158
B8580,K61743
B8585,K4494
B8587,K11150
B8587,K62577
B8589,K70399
B8591,K3787
B8591,K1041
B8594,K1533
B8596,K61053
B8596,K9753
B8601,K11107
B8605,K67373
B8608,K66156
B8613,K67373
B8615,K59466
B8615,K68873
B8625,K61904
B8626,K61904
B8628,K11513
B8632,K695
B8633,K59534
B8634,K46771
B8634,K29945
B8634,K19447
B8635,K57105
B8637,K19349
B8642,K59559
B8643,K46602
B8643,K62425
B8645,K61421
B8646,K61036
B8646,K60344
B8649,K11558
B8649,K28081
B8649,K25337
B8651,K61443
B8656,K61274
B8658,K46334
B8658,K20263
B8658,K503
B8661,K68401
B8663,K58885
B8663,K46411
B8665,K62244
B8668,K9534
B8670,K55039
B8671,K56480
B8673,K61927
B8677,K59618
B8677,K29391
B8682,K18925
B8682,K18932
B8687,K65248
B8695,K33963
B8695,K47224
B8695,K47224
B8704,K30830
B8704,K66934
B8704,K30832
B8710,K10612
B8711,K59655
B8717,K9920
B8717,K56934
B8721,K48510
B8722,K11318
B8724,K54127
B8724,K33451
B8725,K59693
B8727,K54286
B8727,K62271
B8728,K11608
B8730,K5479
B8731,K22308
B8734,K59993
B8735,K11732
B8736,K18769
B8737,K60485
B8739,K69768
B8739,K2935
B8741,K5851
B8741,K6543
B8741,K4722
B8742,K60281
B8743,K7828
B8743,K7829
B8748,K27018
B8751,K24482
B8751,K30160
B8751,K864
B8757,K61747
B8758,K26484
B8758,K28604
B8759,K59754
B8760,K11036
B8762,K68502
B8764,K11660
B8766,K23505
B8770,K11859
B8774,K62102
B8774,K65883
B8778,K57098
B8783,K8674
B8783,K8934
B8786,K11672
B8787,K29947
B8787,K12996
B8789,K31592
B8789,K11659
B8790,K5198
B8792,K3199
B8793,K3201
B8794,K17875
B8794,K67886
B8799,K12200
B8799,K62274
B8799,K25385
B8799,K13932
B8800,K67736
B8800,K57439
B8800,K67557
B8804,K61959
B8806,K49560
B8806,K19371
B8811,K62244
B8815,K59380
B8815,K62253
B8817,K18490
B8818,K58910
B8818,K11933
B8819,K58997
B8826,K62498
B8826,K61720
B8827,K60167
B8827,K5393
B8829,K68945
B8833,K8684
B8836,K21946
B8836,K123
B8839,K60056
B8840,K55774
B8840,K61155
B8840,K60061
B8848,K45812
B8849,K58851
B8849,K10235
B8850,K40181
B8850,K65416
B8852,K67822
B8868,K23426
B8873,K34773
B8877,K61564
B8888,K41297
B8894,K8674
B8894,K5645
B8896,K32953
B8897,K15650
B8897,K33031
B8897,K61111
B8898,K3672
B8899,K12190
B8907,K11689
B8908,K62362
B8916,K61167
B8917,K63924
B8917,K21872
B8920,K51327
B8921,K46917
B8923,K49623
B8924,K62577
B8925,K14317
B8925,K24443
B8925,K52990
B8932,K24064
B8933,K13183
B8934,K57478
B8934,K67172
B8942,K27354
B8944,K4761
B8945,K46184
B8945,K33897
B8951,K63379
B8954,K5413
B8954,K58838
B8954,K12589
B8955,K46917
B8957,K4127
B8958,K9783
B8958,K14984
B8964,K2204
B8965,K16987
B8965,K18183
B8965,K34411
B8967,K9408
B8969,K12939
B8973,K1092
B8973,K13037
B8974,K1092
B8974,K13037
B8979,K35589
B8979,K41513
B8985,K60894
B8985,K57107
B8985,K65352
B8985,K6468
B8989,K16917
B8993,K53862
B8993,K11672
B8997,K62713
B8997,K12114
B9001,K15650
B9003,K64178
B9013,K62929
B9013,K67172
B9013,K17898
B9013,K12142
B9017,K35515
B9017,K47570
B9021,K56719
B9022,K45812
B9023,K58238
B9029,K18070
B9051,K59321
B9052,K11318
B9052,K25960
B9053,K33402
B9053,K12243
B9055,K58066
B9055,K49560
B9055,K4979
B9058,K48033
B9061,K58066
B9062,K62577
B9063,K26616
B9063,K1632
B9065,K62807
B9065,K6027
B9066,K54815
B9067,K62807
B9069,K21763
B9071,K14211
B9074,K26342
B9074,K8150
B9078,K60348
B9080,K47827
B9080,K10597
B9080,K54286
B9080,K10597
B9082,K56816
B9082,K3833
B9084,K26977
B9085,K34693
B9086,K56493
B9087,K58365
B9093,K45125
B9101,K66614
B9101,K68967
B9104,K9362
B9104,K20361
B9107,K61206
B9108,K28384
B9108,K12648
B9109,K61259
B9112,K62881
B9114,K54447
B9116,K8150
B9125,K3833
B9125,K56816
B9127,K32803
B9129,K12377
B9132,K13409
B9135,K61366
B9136,K22675
B9138,K66200
B9138,K39415
B9140,K11392
B9140,K62929
B9141,K17243
B9143,K16878
B9145,K62981
B9145,K55499
B9151,K64099
B9156,K47270
B9158,K36076
B9160,K55318
B9169,K52021
B9171,K2079
B9173,K52021
B9178,K32277
B9179,K44554
B9191,K45880
B9193,K1385
B9193,K47582
B9197,K19450
B9197,K12428
B9197,K12462
B9198,K65883
B9198,K57098
B9202,K5228
B9202,K9669
B9202,K3671
B9207,K8988
B9208,K66190
B9208,K68056
B9213,K1598
B9214,K14211
B9214,K70235
B9214,K11025
B9215,K14211
B9215,K70235
B9215,K11025
B9216,K11170
B9218,K61711
B9218,K66877
B9223,K33834
B9229,K4266
B9230,K23536
B9230,K67797
B9230,K213
B9231,K61752
B9234,K48798
B9235,K59618
B9236,K14212
B9240,K28119
B9240,K5686
B9241,K62656
B9242,K60887
B9242,K21370
B9242,K16945
B9243,K17247
B9243,K45272
B9247,K63125
B9248,K12144
B9248,K55237
B9256,K19113
B9256,K33278
B9257,K52795
B9257,K67574
B9258,K54447
B9258,K54339
B9259,K49252
B9259,K67046
B9259,K60276
B9259,K57478
B9262,K20127
B9266,K66235
B9266,K59720
B9266,K65760
B9266,K9625
B9267,K46494
B9267,K52244
B9269,K41513
B9269,K37273
B9271,K30418
B9271,K63191
B9272,K30363
B9273,K63409
B9274,K44997
B9276,K59976
B9284,K15762
B9284,K1396
B9289,K6777
B9295,K54554
B9296,K54554
B9297,K4990
B9301,K14211
B9301,K68876
B9301,K6777
B9302,K14211
B9302,K68876
B9302,K6777
B9306,K63935
B9306,K11087
B9310,K25006
B9313,K59380
B9314,K62219
B9314,K19701
B9315,K13451
B9315,K30443
B9316,K66233
B9320,K60243
B9326,K60350
B9326,K64044
B9327,K5788
B9328,K10934
B9329,K46168
B9329,K5237
B9329,K2169
B9330,K9614
B9335,K42438
B9335,K24961
B9335,K9437
B9340,K27828
B9340,K12489
B9340,K62323
B9340,K67046
B9342,K10444
B9343,K17184
B9343,K63194
B9348,K13559
B9348,K57268
B9348,K884
B9350,K67311
B9352,K64103
B9352,K61361
B9354,K64044
B9355,K59553
B9356,K59553
B9357,K68423
B9358,K67620
B9359,K11832
B9359,K3250
B9359,K60034
B9359,K16068
B9360,K32546
B9360,K31133
B9362,K59486
B9363,K39381
B9364,K32980
B9364,K17197
B9366,K61056
B9367,K9711
B9367,K62143
B9369,K61135
B9369,K20263
B9377,K56279
B9377,K9703
B9377,K31190
B9383,K61117
B9386,K64207
B9388,K38885
B9395,K1385
B9395,K5782
B9395,K61361
B9395,K64103
B9395,K1021
B9395,K3495
B9397,K62929
B9397,K11392
B9397,K67172
B9400,K61426
B9404,K2020
B9405,K5374
B9406,K20032
B9407,K25821
B9408,K66947
B9408,K4709
B9409,K61501
B9409,K43825
B9412,K24601
B9416,K11831
B9420,K33204
B9423,K61847
B9423,K413
B9423,K3444
B9426,K59192
B9427,K40835
B9427,K39592
B9437,K50045
B9443,K18885
B9443,K33334
B9444,K65744
B9447,K20130
B9448,K18423
B9449,K15833
B9449,K32556
B9454,K31016
B9454,K21182
B9456,K5731
B9456,K52795
B9459,K38885
B9460,K144
B9460,K13424
B9460,K10642
B9461,K48595
B9462,K62235
B9463,K15833
B9464,K64531
B9465,K5374
B9466,K58335
B9467,K28067
B9467,K34032
B9469,K55813
B9469,K62053
B9469,K66998
B9469,K45599
B9473,K17202
B9476,K12230
B9476,K23442
B9479,K38885
B9480,K11927
B9482,K67809
B9483,K57383
B9484,K14811
B9485,K20032
B9485,K43825
B9485,K44652
B9486,K20032
B9486,K43825
B9486,K44652
B9488,K32925
B9491,K59712
B9491,K57047
B9491,K34322
B9493,K62323
B9493,K12489
B9494,K56317
B9494,K19440
B9495,K62272
B9495,K13976
B9497,K1073
B9497,K31477
B9498,K46887
B9502,K50852
B9503,K57268
B9507,K61663
B9508,K22246
B9508,K22248
B9511,K49413
B9512,K13409
B9514,K65537
B9515,K62108
B9515,K23160
B9515,K21115
B9515,K21092
B9517,K69956
B9517,K65540
B9519,K12643
B9521,K7018
B9522,K53389
B9524,K12480
B9524,K7191
B9526,K48974
B9526,K48977
B9527,K12480
B9528,K10726
B9531,K61313
B9532,K13767
B9534,K21859
B9534,K37284
B9534,K38257
B9534,K28518
B9536,K15062
B9537,K42752
B9540,K60097
B9540,K60557
B9540,K1779
B9542,K58297
B9543,K68431
B9543,K68327
B9546,K12643
B9547,K67257
B9548,K25982
B9548,K65233
B9548,K70559
B9548,K20166
B9550,K60350
B9550,K64044
B9551,K48535
B9552,K17957
B9556,K69728
B9562,K52795
B9564,K64147
B9564,K56999
B9567,K63930
B9571,K26932
B9571,K9472
B9574,K62235
B9576,K66537
B9577,K67621
B9577,K68588
B9578,K28387
B9579,K64176
B9579,K47700
B9583,K43992
B9583,K69173
B9583,K12489
B9586,K2650
B9587,K7712
B9587,K33231
B9590,K60043
B9598,K64247
B9598,K22295
B9605,K46432
B9606,K62600
B9606,K64326
B9606,K60894
B9610,K46432
B9610,K64553
B9612,K4516
B9615,K12544
B9615,K849
B9617,K36683
B9617,K26764
B9617,K42593
B9618,K18036
B9618,K67311
B9618,K3677
B9618,K70201
B9621,K39194
B9621,K35393
B9622,K64316
B9629,K58950
B9629,K12310
B9630,K70214
B9631,K12480
B9631,K60322
B9631,K11576
B9633,K64170
B9633,K64112
B9633,K5731
B9634,K58362
B9634,K17713
B9645,K67620
B9645,K59655
B9647,K65760
B9649,K12688
B9651,K12691
B9653,K64151
B9661,K68425
B9661,K68431
B9662,K12640
B9665,K27326
B9668,K12736
B9669,K63524
B9669,K51901
B9671,K14952
B9671,K67792
B9671,K59634
B9675,K63530
B9679,K69928
B9679,K64443
B9679,K54888
B9679,K899
B9680,K19094
B9684,K3797
B9685,K43414
B9687,K3787
B9687,K1041
B9689,K63196
B9692,K6913
B9693,K67583
B9695,K23505
B9695,K163
B9695,K5512
B9695,K5645
B9695,K10637
B9695,K11268
B9697,K64626
B9698,K64544
B9698,K71155
B9700,K68177
B9701,K26129
B9703,K12269
B9704,K46432
B9705,K64563
B9707,K10565
B9707,K64575
B9709,K30161
B9709,K13119
B9713,K62496
B9716,K28823
B9717,K66149
B9719,K66085
B9720,K66093
B9721,K14643
B9721,K22203
B9722,K59262
B9722,K20263
B9722,K60717
B9724,K15833
B9734,K24111
B9739,K69049
B9739,K7966
B9742,K49829
B9747,K6742
B9748,K62542
B9748,K60164
B9748,K60764
B9749,K71569
B9753,K25392
B9755,K64921
B9755,K61361
B9755,K64103
B9756,K66149
B9760,K71569
B9762,K49538
B9765,K4979
B9765,K55774
B9770,K64931
B9770,K9631
B9775,K71996
B9775,K36044
B9775,K9669
B9776,K33963
B9776,K57804
B9776,K47224
B9779,K33328
B9781,K12346
B9781,K17482
B9782,K7502
B9786,K69420
B9786,K29746
B9790,K59789
B9791,K65197
B9794,K69327
B9796,K22472
B9797,K65883
B9801,K65087
B9803,K65075
B9805,K46669
B9808,K12996
B9808,K12381
B9813,K67300
B9813,K10735
B9815,K3818
B9827,K65141
B9827,K4979
B9829,K32380
B9830,K20831
B9830,K34773
B9837,K3371
B9837,K55774
B9840,K68045
B9845,K66701
B9846,K68406
B9851,K12381
B9852,K23755
B9854,K66549
B9854,K70230
B9855,K71532
B9855,K61237
B9859,K67651
B9859,K49490
B9859,K48980
B9859,K31731
B9859,K3671
B9859,K71532
B9859,K48980
B9861,K65357
B9863,K30234
B9863,K29128
B9872,K65376
B9874,K69768
B9877,K69985
B9880,K49447
B9880,K65614
B9883,K11429
B9885,K5284
B9885,K29126
B9885,K5400
B9887,K48984
B9888,K36884
B9888,K41069
B9889,K36884
B9889,K41069
B9892,K33855
B9894,K67972
B9894,K9550
B9896,K55110
B9899,K65352
B9899,K60894
B9900,K43772
B9907,K5355
B9907,K9753
B9908,K69311
B9908,K67076
B9911,K11354
B9912,K65420
B9913,K65438
B9914,K30882
B9920,K48854
B9922,K66156
B9922,K55774
B9925,K4573
B9926,K11949
B9927,K70014
B9928,K65444
B9930,K34350
B9930,K32277
B9931,K65557
B9933,K66877
B9936,K1517
B9936,K30586
B9937,K66225
B9937,K22586
B9937,K49383
B9938,K61339
B9939,K42947
B9939,K5859
B9943,K13133
B9943,K31293
B9947,K65613
B9949,K65614
B9952,K61302
B9952,K14125
B9952,K30200
B9952,K30370
B9952,K34117
B9952,K34789
B9952,K65622
B9953,K61302
B9953,K14125
