ID,Translation-Indonesia
113900751-n,http://idword-rdf.com/K27284
113900751-n,http://idword-rdf.com/K32708
113900751-n,http://idword-rdf.com/K56622
113900751-n,http://idword-rdf.com/K8367
113900945-n,http://idword-rdf.com/K33156
113900945-n,http://idword-rdf.com/K15611
113901273-n,http://idword-rdf.com/K29923
113901273-n,http://idword-rdf.com/K15778
113901590-n,http://idword-rdf.com/K29923
113901688-n,http://idword-rdf.com/K30145
113901977-n,http://idword-rdf.com/K69615
113902473-n,http://idword-rdf.com/K60356
113902604-n,http://idword-rdf.com/K60355
113902759-n,http://idword-rdf.com/K13652
113902856-n,http://idword-rdf.com/K60354
113903208-n,http://idword-rdf.com/K60356
113903651-n,http://idword-rdf.com/K49096
113903832-n,http://idword-rdf.com/K18068
113904169-n,http://idword-rdf.com/K69563
113904301-n,http://idword-rdf.com/K9995
113904665-n,http://idword-rdf.com/K67761
113904665-n,http://idword-rdf.com/K52760
113905296-n,http://idword-rdf.com/K10736
113905618-n,http://idword-rdf.com/K7767
113905618-n,http://idword-rdf.com/K4983
113905790-n,http://idword-rdf.com/K18068
113906003-n,http://idword-rdf.com/K15779
113906151-n,http://idword-rdf.com/K29923
113907864-n,http://idword-rdf.com/K32679
113908063-n,http://idword-rdf.com/K32995
113908063-n,http://idword-rdf.com/K69453
113908063-n,http://idword-rdf.com/K7780
113908063-n,http://idword-rdf.com/K5335
113908393-n,http://idword-rdf.com/K35516
113908393-n,http://idword-rdf.com/K18419
113908529-n,http://idword-rdf.com/K62905
113908826-n,http://idword-rdf.com/K32302
113908953-n,http://idword-rdf.com/K4966
113909064-n,http://idword-rdf.com/K49071
113909417-n,http://idword-rdf.com/K51067
113909904-n,http://idword-rdf.com/K23029
113910202-n,http://idword-rdf.com/K64044
113911476-n,http://idword-rdf.com/K19108
113912295-n,http://idword-rdf.com/K25365
113912536-n,http://idword-rdf.com/K25365
113913372-n,http://idword-rdf.com/K48849
113914630-n,http://idword-rdf.com/K64046
113914741-n,http://idword-rdf.com/K64053
113915590-n,http://idword-rdf.com/K43127
113915590-n,http://idword-rdf.com/K25365
113915822-n,http://idword-rdf.com/K37259
113916003-n,http://idword-rdf.com/K71206
113916195-n,http://idword-rdf.com/K3288
113916387-n,http://idword-rdf.com/K34290
113916387-n,http://idword-rdf.com/K32546
113916479-n,http://idword-rdf.com/K59358
113916479-n,http://idword-rdf.com/K1345
113916847-n,http://idword-rdf.com/K25238
113916999-n,http://idword-rdf.com/K61426
113916999-n,http://idword-rdf.com/K59194
113917127-n,http://idword-rdf.com/K50474
113917127-n,http://idword-rdf.com/K56529
113917127-n,http://idword-rdf.com/K37997
113917127-n,http://idword-rdf.com/K5362
113917127-n,http://idword-rdf.com/K10383
113917127-n,http://idword-rdf.com/K15509
113917127-n,http://idword-rdf.com/K42947
113917127-n,http://idword-rdf.com/K69402
113917127-n,http://idword-rdf.com/K11032
113917955-n,http://idword-rdf.com/K54554
113918242-n,http://idword-rdf.com/K46013
113918315-n,http://idword-rdf.com/K21606
113918438-n,http://idword-rdf.com/K45056
113918545-n,http://idword-rdf.com/K30824
113918679-n,http://idword-rdf.com/K69350
113918793-n,http://idword-rdf.com/K11233
113918910-n,http://idword-rdf.com/K58910
113919062-n,http://idword-rdf.com/K22541
113919062-n,http://idword-rdf.com/K27844
113919062-n,http://idword-rdf.com/K13878
113920070-n,http://idword-rdf.com/K40009
113920350-n,http://idword-rdf.com/K28294
113920530-n,http://idword-rdf.com/K38976
113920689-n,http://idword-rdf.com/K27883
113920689-n,http://idword-rdf.com/K21092
113920689-n,http://idword-rdf.com/K41671
113921008-n,http://idword-rdf.com/K56129
113921008-n,http://idword-rdf.com/K62873
113921338-n,http://idword-rdf.com/K10841
113921592-n,http://idword-rdf.com/K10284
113921893-n,http://idword-rdf.com/K10284
113922097-n,http://idword-rdf.com/K15020
113922097-n,http://idword-rdf.com/K10284
113922497-n,http://idword-rdf.com/K62828
113922781-n,http://idword-rdf.com/K69456
113923115-n,http://idword-rdf.com/K38273
113923115-n,http://idword-rdf.com/K55008
113923115-n,http://idword-rdf.com/K29187
113923453-n,http://idword-rdf.com/K36315
113923748-n,http://idword-rdf.com/K62577
113923904-n,http://idword-rdf.com/K4394
113923904-n,http://idword-rdf.com/K14902
113924014-n,http://idword-rdf.com/K64857
113924014-n,http://idword-rdf.com/K55163
113924116-n,http://idword-rdf.com/K50002
113924278-n,http://idword-rdf.com/K46632
113924278-n,http://idword-rdf.com/K69239
113924278-n,http://idword-rdf.com/K52858
113924551-n,http://idword-rdf.com/K69205
113924922-n,http://idword-rdf.com/K27793
113925029-n,http://idword-rdf.com/K49942
113925175-n,http://idword-rdf.com/K56468
113925175-n,http://idword-rdf.com/K69115
113925175-n,http://idword-rdf.com/K69192
113925486-n,http://idword-rdf.com/K31284
113925598-n,http://idword-rdf.com/K30145
113926085-n,http://idword-rdf.com/K67070
113926085-n,http://idword-rdf.com/K67669
113926085-n,http://idword-rdf.com/K4538
113926393-n,http://idword-rdf.com/K53873
113926393-n,http://idword-rdf.com/K5842
113926393-n,http://idword-rdf.com/K4538
113926582-n,http://idword-rdf.com/K26303
113926582-n,http://idword-rdf.com/K55082
113926744-n,http://idword-rdf.com/K23268
113926744-n,http://idword-rdf.com/K1408
113927170-n,http://idword-rdf.com/K14166
113927170-n,http://idword-rdf.com/K9710
113927331-n,http://idword-rdf.com/K14166
113927512-n,http://idword-rdf.com/K43127
113927671-n,http://idword-rdf.com/K11585
113927849-n,http://idword-rdf.com/K11853
113927849-n,http://idword-rdf.com/K31982
113927849-n,http://idword-rdf.com/K21722
113927849-n,http://idword-rdf.com/K40891
113928281-n,http://idword-rdf.com/K65141
113928411-n,http://idword-rdf.com/K63343
113928578-n,http://idword-rdf.com/K35516
113928578-n,http://idword-rdf.com/K67970
113928798-n,http://idword-rdf.com/K31519
113928798-n,http://idword-rdf.com/K1345
113928798-n,http://idword-rdf.com/K27793
113928798-n,http://idword-rdf.com/K5134
113928798-n,http://idword-rdf.com/K17278
113928798-n,http://idword-rdf.com/K32932
113929781-n,http://idword-rdf.com/K17308
113930286-n,http://idword-rdf.com/K58066
113930286-n,http://idword-rdf.com/K11853
113930429-n,http://idword-rdf.com/K32932
113930429-n,http://idword-rdf.com/K35706
113930429-n,http://idword-rdf.com/K32357
113930429-n,http://idword-rdf.com/K19285
113930861-n,http://idword-rdf.com/K40686
113930861-n,http://idword-rdf.com/K27793
113931215-n,http://idword-rdf.com/K11853
113931594-n,http://idword-rdf.com/K58396
113932205-n,http://idword-rdf.com/K63088
113933034-n,http://idword-rdf.com/K18976
113933131-n,http://idword-rdf.com/K29897
113933131-n,http://idword-rdf.com/K25929
113933399-n,http://idword-rdf.com/K58548
113933910-n,http://idword-rdf.com/K8053
113934166-n,http://idword-rdf.com/K20910
113934166-n,http://idword-rdf.com/K8426
113934166-n,http://idword-rdf.com/K2591
113934444-n,http://idword-rdf.com/K33247
113934532-n,http://idword-rdf.com/K58455
113934675-n,http://idword-rdf.com/K59194
113934887-n,http://idword-rdf.com/K69192
113934887-n,http://idword-rdf.com/K14837
113935130-n,http://idword-rdf.com/K55701
113935555-n,http://idword-rdf.com/K4534
113935854-n,http://idword-rdf.com/K69884
113935854-n,http://idword-rdf.com/K35892
113936007-n,http://idword-rdf.com/K53075
113936007-n,http://idword-rdf.com/K26503
113936179-n,http://idword-rdf.com/K60350
113936278-n,http://idword-rdf.com/K71234
113936442-n,http://idword-rdf.com/K62929
113936581-n,http://idword-rdf.com/K35484
113936581-n,http://idword-rdf.com/K12296
113936581-n,http://idword-rdf.com/K63788
113936864-n,http://idword-rdf.com/K23714
113936864-n,http://idword-rdf.com/K53604
113936864-n,http://idword-rdf.com/K11282
113937280-n,http://idword-rdf.com/K17363
113937280-n,http://idword-rdf.com/K60758
113937488-n,http://idword-rdf.com/K24201
113937488-n,http://idword-rdf.com/K36955
113937488-n,http://idword-rdf.com/K24169
113937488-n,http://idword-rdf.com/K59194
113937623-n,http://idword-rdf.com/K10207
113937623-n,http://idword-rdf.com/K30235
113937870-n,http://idword-rdf.com/K55191
113938056-n,http://idword-rdf.com/K10732
113938450-n,http://idword-rdf.com/K58420
113939754-n,http://idword-rdf.com/K30235
113940055-n,http://idword-rdf.com/K30145
113941307-n,http://idword-rdf.com/K15315
113941420-n,http://idword-rdf.com/K32615
113941420-n,http://idword-rdf.com/K55252
113942092-n,http://idword-rdf.com/K64050
113942206-n,http://idword-rdf.com/K52153
113942580-n,http://idword-rdf.com/K3699
113942718-n,http://idword-rdf.com/K56215
113942952-n,http://idword-rdf.com/K33365
113943045-n,http://idword-rdf.com/K50454
113943202-n,http://idword-rdf.com/K35015
113943355-n,http://idword-rdf.com/K19866
113943462-n,http://idword-rdf.com/K29398
113943868-n,http://idword-rdf.com/K29398
113943868-n,http://idword-rdf.com/K63774
113946063-n,http://idword-rdf.com/K29398
113946252-n,http://idword-rdf.com/K29398
113946473-n,http://idword-rdf.com/K29398
113946615-n,http://idword-rdf.com/K49775
113946812-n,http://idword-rdf.com/K27879
113946962-n,http://idword-rdf.com/K45924
113947102-n,http://idword-rdf.com/K54376
113947369-n,http://idword-rdf.com/K12261
113947692-n,http://idword-rdf.com/K49235
113947692-n,http://idword-rdf.com/K28230
113947896-n,http://idword-rdf.com/K55887
113948048-n,http://idword-rdf.com/K57569
113948221-n,http://idword-rdf.com/K25796
113948583-n,http://idword-rdf.com/K14211
113948785-n,http://idword-rdf.com/K63280
113948785-n,http://idword-rdf.com/K55738
113949201-n,http://idword-rdf.com/K12261
113949362-n,http://idword-rdf.com/K50753
113949484-n,http://idword-rdf.com/K25165
113949568-n,http://idword-rdf.com/K51097
113949819-n,http://idword-rdf.com/K66731
113949819-n,http://idword-rdf.com/K61752
113950145-n,http://idword-rdf.com/K64378
113950264-n,http://idword-rdf.com/K41390
113950416-n,http://idword-rdf.com/K25069
113950416-n,http://idword-rdf.com/K63280
113951224-n,http://idword-rdf.com/K29696
113951421-n,http://idword-rdf.com/K20298
113951701-n,http://idword-rdf.com/K20298
113952070-n,http://idword-rdf.com/K57639
113952621-n,http://idword-rdf.com/K34674
113952621-n,http://idword-rdf.com/K54531
113952621-n,http://idword-rdf.com/K54243
113952885-n,http://idword-rdf.com/K27103
113953278-n,http://idword-rdf.com/K26809
113953278-n,http://idword-rdf.com/K54016
113953418-n,http://idword-rdf.com/K400
113953418-n,http://idword-rdf.com/K2832
113953418-n,http://idword-rdf.com/K13228
113953418-n,http://idword-rdf.com/K41609
113953961-n,http://idword-rdf.com/K2775
113954178-n,http://idword-rdf.com/K54243
113954389-n,http://idword-rdf.com/K21638
113954469-n,http://idword-rdf.com/K53624
113954660-n,http://idword-rdf.com/K25109
113954922-n,http://idword-rdf.com/K20298
113954922-n,http://idword-rdf.com/K54279
113954922-n,http://idword-rdf.com/K28230
113954922-n,http://idword-rdf.com/K25738
113955078-n,http://idword-rdf.com/K71149
113955454-n,http://idword-rdf.com/K51520
113955981-n,http://idword-rdf.com/K65749
113956254-n,http://idword-rdf.com/K29326
113956593-n,http://idword-rdf.com/K30052
113956874-n,http://idword-rdf.com/K27963
113957103-n,http://idword-rdf.com/K25631
113957307-n,http://idword-rdf.com/K14496
113957498-n,http://idword-rdf.com/K15600
113957629-n,http://idword-rdf.com/K32849
113957933-n,http://idword-rdf.com/K27883
113958260-n,http://idword-rdf.com/K51839
113958605-n,http://idword-rdf.com/K59780
113958786-n,http://idword-rdf.com/K54283
113959063-n,http://idword-rdf.com/K2303
113959186-n,http://idword-rdf.com/K66954
113959186-n,http://idword-rdf.com/K27800
113959337-n,http://idword-rdf.com/K53131
113959709-n,http://idword-rdf.com/K64711
113959972-n,http://idword-rdf.com/K33317
113959972-n,http://idword-rdf.com/K60803
113959972-n,http://idword-rdf.com/K60803
113960108-n,http://idword-rdf.com/K17049
113960317-n,http://idword-rdf.com/K52643
113960317-n,http://idword-rdf.com/K58739
113960587-n,http://idword-rdf.com/K52725
113960760-n,http://idword-rdf.com/K70563
113961329-n,http://idword-rdf.com/K57376
113961473-n,http://idword-rdf.com/K63736
113962191-n,http://idword-rdf.com/K63869
113962386-n,http://idword-rdf.com/K32576
113962637-n,http://idword-rdf.com/K11660
113962925-n,http://idword-rdf.com/K69192
113962925-n,http://idword-rdf.com/K64967
113962925-n,http://idword-rdf.com/K17685
113962925-n,http://idword-rdf.com/K69079
113963344-n,http://idword-rdf.com/K65652
113963489-n,http://idword-rdf.com/K64399
113963489-n,http://idword-rdf.com/K28294
113963489-n,http://idword-rdf.com/K69054
113963489-n,http://idword-rdf.com/K44978
113963489-n,http://idword-rdf.com/K56468
113964158-n,http://idword-rdf.com/K69079
113964370-n,http://idword-rdf.com/K69193
113964858-n,http://idword-rdf.com/K54628
113965457-n,http://idword-rdf.com/K15505
113965606-n,http://idword-rdf.com/K25458
113965795-n,http://idword-rdf.com/K9711
113965927-n,http://idword-rdf.com/K25069
113966105-n,http://idword-rdf.com/K70047
113966452-n,http://idword-rdf.com/K53928
113966452-n,http://idword-rdf.com/K24672
113966650-n,http://idword-rdf.com/K15957
113967020-n,http://idword-rdf.com/K5240
113967148-n,http://idword-rdf.com/K10338
113967568-n,http://idword-rdf.com/K71017
113967799-n,http://idword-rdf.com/K26503
113967966-n,http://idword-rdf.com/K50862
113968154-n,http://idword-rdf.com/K24184
113968154-n,http://idword-rdf.com/K25936
113968971-n,http://idword-rdf.com/K63774
113968971-n,http://idword-rdf.com/K55738
113969830-n,http://idword-rdf.com/K16182
113969940-n,http://idword-rdf.com/K49062
113969940-n,http://idword-rdf.com/K54253
113970190-n,http://idword-rdf.com/K28025
113970354-n,http://idword-rdf.com/K13228
113970452-n,http://idword-rdf.com/K23358
113970595-n,http://idword-rdf.com/K48879
113970825-n,http://idword-rdf.com/K66731
113970825-n,http://idword-rdf.com/K63747
113971047-n,http://idword-rdf.com/K66731
113971206-n,http://idword-rdf.com/K30163
113971316-n,http://idword-rdf.com/K25546
113971984-n,http://idword-rdf.com/K9995
113972130-n,http://idword-rdf.com/K23155
113972130-n,http://idword-rdf.com/K25814
113972681-n,http://idword-rdf.com/K13256
113972794-n,http://idword-rdf.com/K61569
113973020-n,http://idword-rdf.com/K56009
113973658-n,http://idword-rdf.com/K26129
113973658-n,http://idword-rdf.com/K28393
113974030-n,http://idword-rdf.com/K37153
113974433-n,http://idword-rdf.com/K27432
113974662-n,http://idword-rdf.com/K21321
113975012-n,http://idword-rdf.com/K46961
113975202-n,http://idword-rdf.com/K63989
113975389-n,http://idword-rdf.com/K49905
113976275-n,http://idword-rdf.com/K52617
113976685-n,http://idword-rdf.com/K28419
113976826-n,http://idword-rdf.com/K53898
113977005-n,http://idword-rdf.com/K25165
113977154-n,http://idword-rdf.com/K21853
113977154-n,http://idword-rdf.com/K54966
113977336-n,http://idword-rdf.com/K52743
113977471-n,http://idword-rdf.com/K222
113977471-n,http://idword-rdf.com/K33882
113978627-n,http://idword-rdf.com/K25124
113978747-n,http://idword-rdf.com/K57432
113979160-n,http://idword-rdf.com/K16347
113979383-n,http://idword-rdf.com/K57432
113979648-n,http://idword-rdf.com/K20148
113979774-n,http://idword-rdf.com/K25816
113979774-n,http://idword-rdf.com/K25201
113980191-n,http://idword-rdf.com/K25064
113980191-n,http://idword-rdf.com/K25883
113980779-n,http://idword-rdf.com/K52189
113980887-n,http://idword-rdf.com/K25665
113981260-n,http://idword-rdf.com/K21082
113981742-n,http://idword-rdf.com/K14141
113981958-n,http://idword-rdf.com/K25643
113982086-n,http://idword-rdf.com/K25693
113982207-n,http://idword-rdf.com/K25693
113982355-n,http://idword-rdf.com/K25744
113982749-n,http://idword-rdf.com/K62892
113982928-n,http://idword-rdf.com/K4770
113983643-n,http://idword-rdf.com/K3128
113983750-n,http://idword-rdf.com/K27020
113983750-n,http://idword-rdf.com/K25271
113984119-n,http://idword-rdf.com/K27218
113984260-n,http://idword-rdf.com/K28262
113984559-n,http://idword-rdf.com/K53780
113984685-n,http://idword-rdf.com/K25698
113984978-n,http://idword-rdf.com/K25601
113984978-n,http://idword-rdf.com/K25698
113984978-n,http://idword-rdf.com/K2053
113984978-n,http://idword-rdf.com/K19939
113985384-n,http://idword-rdf.com/K30418
113985502-n,http://idword-rdf.com/K13372
113985696-n,http://idword-rdf.com/K52189
113985834-n,http://idword-rdf.com/K26581
113986101-n,http://idword-rdf.com/K26581
113986101-n,http://idword-rdf.com/K6910
113986101-n,http://idword-rdf.com/K68895
113986368-n,http://idword-rdf.com/K25310
113986528-n,http://idword-rdf.com/K25698
113986901-n,http://idword-rdf.com/K26129
113987306-n,http://idword-rdf.com/K53994
113987306-n,http://idword-rdf.com/K54152
113987306-n,http://idword-rdf.com/K54263
113987802-n,http://idword-rdf.com/K9816
113988398-n,http://idword-rdf.com/K53995
113988398-n,http://idword-rdf.com/K15875
113988398-n,http://idword-rdf.com/K42438
113988623-n,http://idword-rdf.com/K15407
113988623-n,http://idword-rdf.com/K53995
113989356-n,http://idword-rdf.com/K46030
113990169-n,http://idword-rdf.com/K55541
113990322-n,http://idword-rdf.com/K55548
113990515-n,http://idword-rdf.com/K54097
113990954-n,http://idword-rdf.com/K50590
113991028-n,http://idword-rdf.com/K27101
113991162-n,http://idword-rdf.com/K27854
113991539-n,http://idword-rdf.com/K49746
113991539-n,http://idword-rdf.com/K37384
113991755-n,http://idword-rdf.com/K51685
113991994-n,http://idword-rdf.com/K37153
113992306-n,http://idword-rdf.com/K50706
113992548-n,http://idword-rdf.com/K14211
113992548-n,http://idword-rdf.com/K28188
113992690-n,http://idword-rdf.com/K27762
113992690-n,http://idword-rdf.com/K19568
113992690-n,http://idword-rdf.com/K29474
113993147-n,http://idword-rdf.com/K53641
113993571-n,http://idword-rdf.com/K63714
113993683-n,http://idword-rdf.com/K53641
113993907-n,http://idword-rdf.com/K54243
113994031-n,http://idword-rdf.com/K25461
113994359-n,http://idword-rdf.com/K17987
113994512-n,http://idword-rdf.com/K62323
113994512-n,http://idword-rdf.com/K54324
113994829-n,http://idword-rdf.com/K34674
113995008-n,http://idword-rdf.com/K53641
113995249-n,http://idword-rdf.com/K54324
113995348-n,http://idword-rdf.com/K29500
113995834-n,http://idword-rdf.com/K25295
113995952-n,http://idword-rdf.com/K62091
113996244-n,http://idword-rdf.com/K25827
113996506-n,http://idword-rdf.com/K1758
113998067-n,http://idword-rdf.com/K21171
113998384-n,http://idword-rdf.com/K27823
113999199-n,http://idword-rdf.com/K25257
113999435-n,http://idword-rdf.com/K13735
113999629-n,http://idword-rdf.com/K41181
113999769-n,http://idword-rdf.com/K25827
114000490-n,http://idword-rdf.com/K27792
114000631-n,http://idword-rdf.com/K25827
114000631-n,http://idword-rdf.com/K27988
114000631-n,http://idword-rdf.com/K25857
114000813-n,http://idword-rdf.com/K6227
114000813-n,http://idword-rdf.com/K27548
114000813-n,http://idword-rdf.com/K17164
114000813-n,http://idword-rdf.com/K20125
114000813-n,http://idword-rdf.com/K35137
114000813-n,http://idword-rdf.com/K27506
114001179-n,http://idword-rdf.com/K53788
114001179-n,http://idword-rdf.com/K31862
114001179-n,http://idword-rdf.com/K25827
114001317-n,http://idword-rdf.com/K17958
114001480-n,http://idword-rdf.com/K25744
114001613-n,http://idword-rdf.com/K41120
114001791-n,http://idword-rdf.com/K3379
114002194-n,http://idword-rdf.com/K25623
114002194-n,http://idword-rdf.com/K27506
114002399-n,http://idword-rdf.com/K50340
114002549-n,http://idword-rdf.com/K54280
114002658-n,http://idword-rdf.com/K53788
114002988-n,http://idword-rdf.com/K16481
114002988-n,http://idword-rdf.com/K27792
114002988-n,http://idword-rdf.com/K6556
114002988-n,http://idword-rdf.com/K456
114002988-n,http://idword-rdf.com/K17850
114003462-n,http://idword-rdf.com/K25900
114003613-n,http://idword-rdf.com/K26556
114003773-n,http://idword-rdf.com/K54141
114004081-n,http://idword-rdf.com/K28157
114004330-n,http://idword-rdf.com/K29427
114004622-n,http://idword-rdf.com/K18414
114004622-n,http://idword-rdf.com/K5412
114004756-n,http://idword-rdf.com/K5412
114004888-n,http://idword-rdf.com/K53437
114005485-n,http://idword-rdf.com/K53445
114005641-n,http://idword-rdf.com/K53445
114005842-n,http://idword-rdf.com/K54438
114005842-n,http://idword-rdf.com/K14569
114005842-n,http://idword-rdf.com/K54448
114006073-n,http://idword-rdf.com/K54205
114006177-n,http://idword-rdf.com/K36237
114006324-n,http://idword-rdf.com/K25437
114006484-n,http://idword-rdf.com/K3128
114006632-n,http://idword-rdf.com/K51510
114006789-n,http://idword-rdf.com/K11392
114006789-n,http://idword-rdf.com/K51510
114007000-n,http://idword-rdf.com/K17675
114007000-n,http://idword-rdf.com/K25615
114007202-n,http://idword-rdf.com/K34011
114007292-n,http://idword-rdf.com/K25615
114007292-n,http://idword-rdf.com/K20150
114007292-n,http://idword-rdf.com/K17677
114007953-n,http://idword-rdf.com/K39235
114008098-n,http://idword-rdf.com/K46961
114008098-n,http://idword-rdf.com/K4770
114008429-n,http://idword-rdf.com/K4770
114008583-n,http://idword-rdf.com/K70722
114008808-n,http://idword-rdf.com/K27418
114008947-n,http://idword-rdf.com/K28065
114008947-n,http://idword-rdf.com/K27945
114008947-n,http://idword-rdf.com/K27828
114009303-n,http://idword-rdf.com/K61086
114009857-n,http://idword-rdf.com/K51690
114009857-n,http://idword-rdf.com/K15469
114009857-n,http://idword-rdf.com/K39952
114010164-n,http://idword-rdf.com/K27196
114010704-n,http://idword-rdf.com/K26931
114010908-n,http://idword-rdf.com/K3800
114010908-n,http://idword-rdf.com/K25142
114011204-n,http://idword-rdf.com/K4798
114011204-n,http://idword-rdf.com/K25142
114011390-n,http://idword-rdf.com/K25142
114011586-n,http://idword-rdf.com/K15469
114011586-n,http://idword-rdf.com/K51690
114011709-n,http://idword-rdf.com/K51152
114011709-n,http://idword-rdf.com/K47303
114011983-n,http://idword-rdf.com/K47007
114012536-n,http://idword-rdf.com/K27875
114012765-n,http://idword-rdf.com/K25700
114012765-n,http://idword-rdf.com/K14969
114012928-n,http://idword-rdf.com/K25687
114013549-n,http://idword-rdf.com/K26774
114013874-n,http://idword-rdf.com/K25232
114013987-n,http://idword-rdf.com/K8743
114014160-n,http://idword-rdf.com/K27829
114014445-n,http://idword-rdf.com/K11309
114014445-n,http://idword-rdf.com/K27829
114014730-n,http://idword-rdf.com/K28230
114014831-n,http://idword-rdf.com/K30031
114015173-n,http://idword-rdf.com/K13011
114015308-n,http://idword-rdf.com/K25187
114015872-n,http://idword-rdf.com/K50432
114015999-n,http://idword-rdf.com/K25187
114015999-n,http://idword-rdf.com/K48244
114016223-n,http://idword-rdf.com/K51498
114016420-n,http://idword-rdf.com/K25481
114016841-n,http://idword-rdf.com/K3044
114017002-n,http://idword-rdf.com/K16762
114017170-n,http://idword-rdf.com/K65625
114017170-n,http://idword-rdf.com/K11795
114017327-n,http://idword-rdf.com/K7851
114017633-n,http://idword-rdf.com/K26668
114017633-n,http://idword-rdf.com/K26538
114017941-n,http://idword-rdf.com/K25187
114018291-n,http://idword-rdf.com/K32961
114018633-n,http://idword-rdf.com/K32880
114018863-n,http://idword-rdf.com/K32961
114019309-n,http://idword-rdf.com/K25250
114019420-n,http://idword-rdf.com/K42602
114019546-n,http://idword-rdf.com/K25187
114019785-n,http://idword-rdf.com/K50940
114020056-n,http://idword-rdf.com/K57953
114020204-n,http://idword-rdf.com/K52575
114020394-n,http://idword-rdf.com/K30358
114020535-n,http://idword-rdf.com/K53593
114020535-n,http://idword-rdf.com/K64958
114020738-n,http://idword-rdf.com/K53593
114020738-n,http://idword-rdf.com/K12051
114020738-n,http://idword-rdf.com/K10665
114021014-n,http://idword-rdf.com/K53593
114021263-n,http://idword-rdf.com/K27584
114021499-n,http://idword-rdf.com/K53593
114021748-n,http://idword-rdf.com/K53593
114021880-n,http://idword-rdf.com/K15965
114022061-n,http://idword-rdf.com/K30754
114022266-n,http://idword-rdf.com/K51854
114022266-n,http://idword-rdf.com/K48566
114022451-n,http://idword-rdf.com/K24085
114022691-n,http://idword-rdf.com/K50920
114022691-n,http://idword-rdf.com/K64958
114022691-n,http://idword-rdf.com/K20434
114023148-n,http://idword-rdf.com/K36968
114023148-n,http://idword-rdf.com/K50920
114023148-n,http://idword-rdf.com/K64958
114023426-n,http://idword-rdf.com/K68446
114023590-n,http://idword-rdf.com/K28168
114023787-n,http://idword-rdf.com/K51755
114023888-n,http://idword-rdf.com/K13615
114023888-n,http://idword-rdf.com/K54578
114023888-n,http://idword-rdf.com/K431
114024516-n,http://idword-rdf.com/K26538
114024516-n,http://idword-rdf.com/K64670
114024516-n,http://idword-rdf.com/K48244
114024833-n,http://idword-rdf.com/K28218
114025213-n,http://idword-rdf.com/K27103
114025337-n,http://idword-rdf.com/K63989
114025458-n,http://idword-rdf.com/K26764
114025594-n,http://idword-rdf.com/K55524
114025764-n,http://idword-rdf.com/K27883
114025966-n,http://idword-rdf.com/K28157
114026652-n,http://idword-rdf.com/K20213
114027802-n,http://idword-rdf.com/K18181
114028057-n,http://idword-rdf.com/K13406
114028057-n,http://idword-rdf.com/K25650
114028057-n,http://idword-rdf.com/K18439
114028057-n,http://idword-rdf.com/K17945
114028443-n,http://idword-rdf.com/K18439
114028622-n,http://idword-rdf.com/K18439
114029213-n,http://idword-rdf.com/K55959
114029377-n,http://idword-rdf.com/K1252
114029377-n,http://idword-rdf.com/K39752
114029664-n,http://idword-rdf.com/K25691
114029975-n,http://idword-rdf.com/K68803
114030306-n,http://idword-rdf.com/K64478
114030430-n,http://idword-rdf.com/K971
114030430-n,http://idword-rdf.com/K25089
114030430-n,http://idword-rdf.com/K69033
114031031-n,http://idword-rdf.com/K431
114031349-n,http://idword-rdf.com/K71366
114031535-n,http://idword-rdf.com/K27988
114031535-n,http://idword-rdf.com/K8615
114031827-n,http://idword-rdf.com/K69067
114032052-n,http://idword-rdf.com/K32520
114032291-n,http://idword-rdf.com/K47960
114032759-n,http://idword-rdf.com/K29277
114032966-n,http://idword-rdf.com/K7688
114033089-n,http://idword-rdf.com/K14211
114033234-n,http://idword-rdf.com/K7851
114033417-n,http://idword-rdf.com/K3274
114033619-n,http://idword-rdf.com/K26017
114034107-n,http://idword-rdf.com/K50997
114034107-n,http://idword-rdf.com/K52839
114034316-n,http://idword-rdf.com/K1197
114034398-n,http://idword-rdf.com/K52181
114034398-n,http://idword-rdf.com/K19285
114034398-n,http://idword-rdf.com/K37120
114034398-n,http://idword-rdf.com/K6777
114034398-n,http://idword-rdf.com/K69049
114034398-n,http://idword-rdf.com/K38223
114034879-n,http://idword-rdf.com/K23898
114035282-n,http://idword-rdf.com/K28188
114035282-n,http://idword-rdf.com/K14809
114035972-n,http://idword-rdf.com/K6910
114036138-n,http://idword-rdf.com/K63721
114036138-n,http://idword-rdf.com/K26503
114036476-n,http://idword-rdf.com/K63721
114036476-n,http://idword-rdf.com/K26503
114036720-n,http://idword-rdf.com/K63746
114036839-n,http://idword-rdf.com/K58009
114037117-n,http://idword-rdf.com/K58008
114037117-n,http://idword-rdf.com/K50997
114037222-n,http://idword-rdf.com/K46098
114037312-n,http://idword-rdf.com/K70178
114037452-n,http://idword-rdf.com/K19872
114038092-n,http://idword-rdf.com/K34876
114038320-n,http://idword-rdf.com/K19872
114038461-n,http://idword-rdf.com/K26254
114038619-n,http://idword-rdf.com/K68895
114038737-n,http://idword-rdf.com/K19285
114038832-n,http://idword-rdf.com/K33496
114038832-n,http://idword-rdf.com/K25306
114038832-n,http://idword-rdf.com/K22057
114039067-n,http://idword-rdf.com/K26503
114039467-n,http://idword-rdf.com/K24672
114039832-n,http://idword-rdf.com/K26145
114040677-n,http://idword-rdf.com/K26145
114041526-n,http://idword-rdf.com/K26260
114041674-n,http://idword-rdf.com/K26148
